,X,id,value,location,dates,measure,micrograms,value1,normal
62561,62561,814549,2.659,Kannika,30-Sep-07,Chromium,1,2.659,7.00E-08
46261,46261,697033,2.651,Chai,29-Mar-06,Chromium,1,2.651,6.98E-08
58696,58696,791163,2.651,Boonsri,24-May-07,Chromium,1,2.651,6.98E-08
123167,123167,3444526,2.651,Kannika,10-Dec-15,Chromium,1,2.651,6.98E-08
25345,25345,293708,2.65,Boonsri,19-Jun-03,Chromium,1,2.65,6.98E-08
21780,21780,239191,2.64,Busarakhan,26-Oct-02,Chromium,1,2.64,6.95E-08
29415,29415,514463,2.64,Somchair,14-Mar-04,Chromium,1,2.64,6.95E-08
86231,86231,1338794,2.64,Tansanee,05-Jun-10,Chromium,1,2.64,6.95E-08
64760,64760,802338,2.636,Chai,20-Dec-07,Chromium,1,2.636,6.94E-08
29533,29533,511437,2.63,Chai,21-Mar-04,Chromium,1,2.63,6.93E-08
59394,59394,815472,2.625,Kannika,09-Jun-07,Chromium,1,2.625,6.92E-08
21880,21880,244308,2.62,Sakda,26-Oct-02,Chromium,1,2.62,6.90E-08
43337,43337,602875,2.617,Kohsoom,27-Nov-05,Chromium,1,2.617,6.89E-08
48645,48645,708222,2.613,Kannika,26-Jun-06,Chromium,1,2.613,6.88E-08
47828,47828,697183,2.612,Chai,01-Jun-06,Chromium,1,2.612,6.88E-08
27692,27692,303795,2.61,Kannika,20-Nov-03,Chromium,1,2.61,6.88E-08
81244,81244,1009000,2.61,Chai,19-Oct-09,Chromium,1,2.61,6.88E-08
35163,35163,607618,2.609,Somchair,20-Feb-05,Chromium,1,2.609,6.87E-08
27955,27955,300288,2.6,Chai,28-Nov-03,Chromium,1,2.6,6.85E-08
67051,67051,911488,2.6,Kannika,14-Apr-08,Chromium,1,2.6,6.85E-08
73013,73013,912799,2.6,Kannika,12-Dec-08,Chromium,1,2.6,6.85E-08
79527,79527,1007452,2.6,Chai,23-Aug-09,Chromium,1,2.6,6.85E-08
81039,81039,1023153,2.6,Kannika,10-Oct-09,Chromium,1,2.6,6.85E-08
81959,81959,1023211,2.6,Kannika,13-Nov-09,Chromium,1,2.6,6.85E-08
88168,88168,1349525,2.6,Kannika,02-Sep-10,Chromium,1,2.6,6.85E-08
88236,88236,1350743,2.6,Kannika,02-Sep-10,Chromium,1,2.6,6.85E-08
90405,90405,1344636,2.6,Chai,11-Dec-10,Chromium,1,2.6,6.85E-08
90819,90819,1639031,2.6,Sakda,13-Jan-11,Chromium,1,2.6,6.85E-08
96420,96420,1631275,2.6,Chai,11-Nov-11,Chromium,1,2.6,6.85E-08
97131,97131,1637217,2.6,Kannika,09-Dec-11,Chromium,1,2.6,6.85E-08
97922,97922,1965528,2.6,Somchair,04-Feb-12,Chromium,1,2.6,6.85E-08
111978,111978,2627560,2.6,Kohsoom,25-Jun-14,Chromium,1,2.6,6.85E-08
33392,33392,520282,2.598,Kannika,12-Nov-04,Chromium,1,2.598,6.84E-08
31758,31758,502769,2.597,Boonsri,13-Aug-04,Chromium,1,2.597,6.84E-08
23836,23836,292911,2.58,Boonsri,20-Mar-03,Chromium,1,2.58,6.80E-08
33683,33683,501860,2.571,Boonsri,03-Dec-04,Chromium,1,2.571,6.77E-08
35741,35741,614571,2.561,Kannika,11-Mar-05,Chromium,1,2.561,6.75E-08
129025,129025,3301755,2.56,Kannika,02-Oct-16,Chromium,1,2.56,6.74E-08
30320,30320,512562,2.559,Chai,16-May-04,Chromium,1,2.559,6.74E-08
24677,24677,299233,2.55,Chai,27-Apr-03,Chromium,1,2.55,6.72E-08
63356,63356,805360,2.546,Chai,28-Oct-07,Chromium,1,2.546,6.71E-08
33220,33220,510793,2.544,Kohsoom,24-Oct-04,Chromium,1,2.544,6.70E-08
24702,24702,299899,2.54,Chai,27-Apr-03,Chromium,1,2.54,6.69E-08
25024,25024,304666,2.54,Sakda,22-May-03,Chromium,1,2.54,6.69E-08
25946,25946,303681,2.54,Kannika,24-Jul-03,Chromium,1,2.54,6.69E-08
57240,57240,801605,2.538,Chai,12-Apr-07,Chromium,1,2.538,6.69E-08
33922,33922,519643,2.525,Kannika,11-Dec-04,Chromium,1,2.525,6.65E-08
4644,4644,47402,2.5,Chai,17-Mar-99,Chromium,1,2.5,6.59E-08
71995,71995,911838,2.5,Kannika,07-Nov-08,Chromium,1,2.5,6.59E-08
81175,81175,1007612,2.5,Chai,19-Oct-09,Chromium,1,2.5,6.59E-08
88202,88202,1350134,2.5,Kannika,02-Sep-10,Chromium,1,2.5,6.59E-08
89726,89726,1352672,2.5,Sakda,10-Nov-10,Chromium,1,2.5,6.59E-08
94167,94167,1639478,2.5,Sakda,08-Jul-11,Chromium,1,2.5,6.59E-08
94231,94231,1643634,2.5,Kohsoom,13-Jul-11,Chromium,1,2.5,6.59E-08
94929,94929,1640419,2.5,Sakda,06-Aug-11,Chromium,1,2.5,6.59E-08
95312,95312,1636148,2.5,Kannika,09-Sep-11,Chromium,1,2.5,6.59E-08
95390,95390,1638776,2.5,Sakda,09-Sep-11,Chromium,1,2.5,6.59E-08
95913,95913,1636222,2.5,Kannika,14-Oct-11,Chromium,1,2.5,6.59E-08
96061,96061,1629070,2.5,Chai,17-Oct-11,Chromium,1,2.5,6.59E-08
96085,96085,1630129,2.5,Chai,17-Oct-11,Chromium,1,2.5,6.59E-08
96394,96394,1630216,2.5,Chai,11-Nov-11,Chromium,1,2.5,6.59E-08
96494,96494,1638059,2.5,Kannika,11-Nov-11,Chromium,1,2.5,6.59E-08
97041,97041,1616858,2.5,Busarakhan,08-Dec-11,Chromium,1,2.5,6.59E-08
97155,97155,1638103,2.5,Kannika,09-Dec-11,Chromium,1,2.5,6.59E-08
97203,97203,1639836,2.5,Sakda,09-Dec-11,Chromium,1,2.5,6.59E-08
111483,111483,2623482,2.5,Kannika,12-Jun-14,Chromium,1,2.5,6.59E-08
111517,111517,2623984,2.5,Kannika,12-Jun-14,Chromium,1,2.5,6.59E-08
113412,113412,2580446,2.5,Chai,05-Sep-14,Chromium,1,2.5,6.59E-08
114371,114371,2566331,2.5,Busarakhan,10-Oct-14,Chromium,1,2.5,6.59E-08
115539,115539,2627789,2.5,Kohsoom,26-Nov-14,Chromium,1,2.5,6.59E-08
123137,123137,3443972,2.5,Kannika,10-Dec-15,Chromium,1,2.5,6.59E-08
126530,126530,3302122,2.5,Sakda,11-Jun-16,Chromium,1,2.5,6.59E-08
121668,121668,3445489,2.496,Sakda,25-Sep-15,Chromium,1,2.496,6.58E-08
33237,33237,511791,2.494,Chai,30-Oct-04,Chromium,1,2.494,6.57E-08
42514,42514,602838,2.491,Kohsoom,23-Oct-05,Chromium,1,2.491,6.56E-08
24118,24118,299171,2.49,Chai,29-Mar-03,Chromium,1,2.49,6.56E-08
27852,27852,293355,2.48,Boonsri,27-Nov-03,Chromium,1,2.48,6.53E-08
40470,40470,603903,2.479,Chai,18-Aug-05,Chromium,1,2.479,6.53E-08
63886,63886,802236,2.471,Chai,23-Nov-07,Chromium,1,2.471,6.51E-08
24384,24384,293590,2.47,Boonsri,24-Apr-03,Chromium,1,2.47,6.51E-08
63455,63455,817970,2.469,Sakda,10-Nov-07,Chromium,1,2.469,6.50E-08
50236,50236,698811,2.465,Chai,18-Aug-06,Chromium,1,2.465,6.49E-08
41005,41005,592190,2.462,Boonsri,09-Sep-05,Chromium,1,2.462,6.49E-08
27336,27336,304462,2.46,Sakda,23-Oct-03,Chromium,1,2.46,6.48E-08
16030,16030,172453,2.45,Kannika,27-Jul-01,Chromium,1,2.45,6.45E-08
123197,123197,3445074,2.45,Kannika,10-Dec-15,Chromium,1,2.45,6.45E-08
58793,58793,806259,2.449,Somchair,26-May-07,Chromium,1,2.449,6.45E-08
53446,53446,709544,2.443,Kannika,07-Dec-06,Chromium,1,2.443,6.44E-08
63835,63835,791627,2.443,Boonsri,22-Nov-07,Chromium,1,2.443,6.44E-08
47047,47047,697106,2.44,Chai,30-Apr-06,Chromium,1,2.44,6.43E-08
59039,59039,789795,2.434,Boonsri,07-Jun-07,Chromium,1,2.434,6.41E-08
100949,100949,1963459,2.43,Boonsri,23-Aug-12,Chromium,1,2.43,6.40E-08
118855,118855,3444750,2.43,Kannika,14-May-15,Chromium,1,2.43,6.40E-08
33279,33279,501786,2.422,Boonsri,05-Nov-04,Chromium,1,2.422,6.38E-08
39685,39685,606697,2.414,Chai,23-Jul-05,Chromium,1,2.414,6.36E-08
20808,20808,237638,2.41,Chai,13-Sep-02,Chromium,1,2.41,6.35E-08
22321,22321,245718,2.41,Sakda,21-Nov-02,Chromium,1,2.41,6.35E-08
46664,46664,712034,2.403,Sakda,15-Apr-06,Chromium,1,2.403,6.33E-08
65351,65351,912312,2.4,Kannika,10-Jan-08,Chromium,1,2.4,6.32E-08
65552,65552,903329,2.4,Chai,18-Jan-08,Chromium,1,2.4,6.32E-08
67094,67094,912405,2.4,Kannika,14-Apr-08,Chromium,1,2.4,6.32E-08
71080,71080,910865,2.4,Kannika,12-Oct-08,Chromium,1,2.4,6.32E-08
80998,80998,1021969,2.4,Kannika,10-Oct-09,Chromium,1,2.4,6.32E-08
81892,81892,1022027,2.4,Kannika,13-Nov-09,Chromium,1,2.4,6.32E-08
81999,81999,1024331,2.4,Sakda,13-Nov-09,Chromium,1,2.4,6.32E-08
82079,82079,1026600,2.4,Sakda,13-Nov-09,Chromium,1,2.4,6.32E-08
82671,82671,1022112,2.4,Kannika,05-Dec-09,Chromium,1,2.4,6.32E-08
82831,82831,1026658,2.4,Sakda,05-Dec-09,Chromium,1,2.4,6.32E-08
83701,83701,1327307,2.4,Busarakhan,24-Jan-10,Chromium,1,2.4,6.32E-08
87135,87135,1350637,2.4,Kannika,18-Jul-10,Chromium,1,2.4,6.32E-08
90128,90128,1327801,2.4,Busarakhan,27-Nov-10,Chromium,1,2.4,6.32E-08
90555,90555,1352113,2.4,Sakda,11-Dec-10,Chromium,1,2.4,6.32E-08
93755,93755,1637693,2.4,Kannika,18-Jun-11,Chromium,1,2.4,6.32E-08
94188,94188,1640340,2.4,Sakda,08-Jul-11,Chromium,1,2.4,6.32E-08
94331,94331,1637765,2.4,Kannika,14-Jul-11,Chromium,1,2.4,6.32E-08
94845,94845,1637837,2.4,Kannika,06-Aug-11,Chromium,1,2.4,6.32E-08
96545,96545,1639788,2.4,Sakda,11-Nov-11,Chromium,1,2.4,6.32E-08
97227,97227,1640698,2.4,Sakda,09-Dec-11,Chromium,1,2.4,6.32E-08
104798,104798,2188369,2.4,Kohsoom,19-Apr-13,Chromium,1,2.4,6.32E-08
108940,108940,2622830,2.4,Kannika,11-Jan-14,Chromium,1,2.4,6.32E-08
108971,108971,2623331,2.4,Kannika,11-Jan-14,Chromium,1,2.4,6.32E-08
31163,31163,512655,2.395,Chai,27-Jun-04,Chromium,1,2.395,6.31E-08
22479,22479,229670,2.39,Boonsri,12-Dec-02,Chromium,1,2.39,6.30E-08
64171,64171,802287,2.39,Chai,30-Nov-07,Chromium,1,2.39,6.30E-08
103317,103317,2165972,2.39,Decha,20-Jan-13,Chromium,1,2.39,6.30E-08
30884,30884,521609,2.383,Sakda,12-Jun-04,Chromium,1,2.383,6.28E-08
54119,54119,696416,2.383,Kohsoom,23-Dec-06,Chromium,1,2.383,6.28E-08
59547,59547,791296,2.381,Boonsri,21-Jun-07,Chromium,1,2.381,6.27E-08
121802,121802,3443883,2.38,Kannika,08-Oct-15,Chromium,1,2.38,6.27E-08
33860,33860,511876,2.373,Chai,09-Dec-04,Chromium,1,2.373,6.25E-08
36362,36362,606388,2.371,Chai,31-Mar-05,Chromium,1,2.371,6.25E-08
45963,45963,698371,2.36,Chai,17-Mar-06,Chromium,1,2.36,6.22E-08
46629,46629,711038,2.359,Sakda,15-Apr-06,Chromium,1,2.359,6.21E-08
39800,39800,608811,2.351,Busarakhan,24-Jul-05,Chromium,1,2.351,6.19E-08
61546,61546,800660,2.342,Kohsoom,25-Aug-07,Chromium,1,2.342,6.17E-08
25163,25163,293051,2.34,Boonsri,06-Jun-03,Chromium,1,2.34,6.16E-08
118827,118827,3444202,2.34,Kannika,14-May-15,Chromium,1,2.34,6.16E-08
25546,25546,303999,2.335,Kannika,26-Jun-03,Chromium,1,2.335,6.15E-08
33372,33372,518892,2.331,Kannika,12-Nov-04,Chromium,1,2.331,6.14E-08
29580,29580,513581,2.33,Chai,21-Mar-04,Chromium,1,2.33,6.14E-08
50524,50524,697427,2.33,Chai,27-Aug-06,Chromium,1,2.33,6.14E-08
62271,62271,803743,2.329,Chai,21-Sep-07,Chromium,1,2.329,6.14E-08
64608,64608,788825,2.328,Boonsri,20-Dec-07,Chromium,1,2.328,6.13E-08
63990,63990,805414,2.321,Chai,23-Nov-07,Chromium,1,2.321,6.11E-08
31411,31411,520890,2.32,Sakda,10-Jul-04,Chromium,1,2.32,6.11E-08
32187,32187,503940,2.319,Boonsri,27-Aug-04,Chromium,1,2.319,6.11E-08
47903,47903,700053,2.312,Chai,01-Jun-06,Chromium,1,2.312,6.09E-08
22916,22916,294064,2.31,Boonsri,23-Jan-03,Chromium,1,2.31,6.09E-08
25096,25096,298613,2.3,Chai,25-May-03,Chromium,1,2.3,6.06E-08
82751,82751,1024389,2.3,Sakda,05-Dec-09,Chromium,1,2.3,6.06E-08
82791,82791,1025510,2.3,Sakda,05-Dec-09,Chromium,1,2.3,6.06E-08
85116,85116,1350485,2.3,Kannika,08-Apr-10,Chromium,1,2.3,6.06E-08
86080,86080,1328519,2.3,Achara,20-May-10,Chromium,1,2.3,6.06E-08
87688,87688,1349473,2.3,Kannika,14-Aug-10,Chromium,1,2.3,6.06E-08
88136,88136,1327651,2.3,Busarakhan,28-Aug-10,Chromium,1,2.3,6.06E-08
90911,90911,1629356,2.3,Chai,14-Jan-11,Chromium,1,2.3,6.06E-08
91366,91366,1635576,2.3,Kannika,10-Feb-11,Chromium,1,2.3,6.06E-08
95364,95364,1637920,2.3,Kannika,09-Sep-11,Chromium,1,2.3,6.06E-08
96572,96572,1640650,2.3,Sakda,11-Nov-11,Chromium,1,2.3,6.06E-08
96926,96926,1630294,2.3,Chai,03-Dec-11,Chromium,1,2.3,6.06E-08
100038,100038,2218750,2.3,Kannika,08-Jun-12,Chromium,1,2.3,6.06E-08
37174,37174,608660,2.298,Busarakhan,24-Apr-05,Chromium,1,2.298,6.05E-08
30125,30125,522302,2.291,Sakda,23-Apr-04,Chromium,1,2.291,6.04E-08
61982,61982,803685,2.284,Chai,12-Sep-07,Chromium,1,2.284,6.02E-08
23261,23261,299075,2.27,Chai,03-Feb-03,Chromium,1,2.27,5.98E-08
19016,19016,236478,2.26,Chai,11-May-02,Chromium,1,2.26,5.95E-08
27803,27803,300684,2.26,Somchair,22-Nov-03,Chromium,1,2.26,5.95E-08
58645,58645,789727,2.257,Boonsri,24-May-07,Chromium,1,2.257,5.95E-08
53193,53193,699179,2.256,Chai,25-Nov-06,Chromium,1,2.256,5.94E-08
46779,46779,699936,2.251,Chai,23-Apr-06,Chromium,1,2.251,5.93E-08
17037,17037,159743,2.25,Boonsri,12-Oct-01,Chromium,1,2.25,5.93E-08
21051,21051,236720,2.24,Chai,25-Sep-02,Chromium,1,2.24,5.90E-08
30031,30031,502504,2.24,Boonsri,23-Apr-04,Chromium,1,2.24,5.90E-08
33653,33653,510837,2.232,Kohsoom,28-Nov-04,Chromium,1,2.232,5.88E-08
32892,32892,519591,2.231,Kannika,09-Oct-04,Chromium,1,2.231,5.88E-08
93149,93149,1613652,2.231,Boonsri,18-May-11,Chromium,1,2.231,5.88E-08
118798,118798,3443650,2.23,Kannika,14-May-15,Chromium,1,2.23,5.87E-08
45874,45874,711000,2.229,Sakda,09-Mar-06,Chromium,1,2.229,5.87E-08
21677,21677,236778,2.22,Chai,24-Oct-02,Chromium,1,2.22,5.85E-08
22797,22797,298327,2.22,Chai,17-Jan-03,Chromium,1,2.22,5.85E-08
57189,57189,791032,2.217,Boonsri,06-Apr-07,Chromium,1,2.217,5.84E-08
43861,43861,594169,2.213,Boonsri,16-Dec-05,Chromium,1,2.213,5.83E-08
119791,119791,3446455,2.21,Sakda,18-Jun-15,Chromium,1,2.21,5.82E-08
44094,44094,683185,2.206,Boonsri,13-Jan-06,Chromium,1,2.206,5.81E-08
28058,28058,294622,2.2,Boonsri,04-Dec-03,Chromium,1,2.2,5.80E-08
65309,65309,911395,2.2,Kannika,10-Jan-08,Chromium,1,2.2,5.80E-08
65391,65391,913216,2.2,Sakda,12-Jan-08,Chromium,1,2.2,5.80E-08
65513,65513,902204,2.2,Chai,18-Jan-08,Chromium,1,2.2,5.80E-08
67008,67008,910585,2.2,Kannika,14-Apr-08,Chromium,1,2.2,5.80E-08
79571,79571,1008814,2.2,Chai,23-Aug-09,Chromium,1,2.2,5.80E-08
82711,82711,1023269,2.2,Kannika,05-Dec-09,Chromium,1,2.2,5.80E-08
85206,85206,1352312,2.2,Sakda,08-Apr-10,Chromium,1,2.2,5.80E-08
87302,87302,1327601,2.2,Busarakhan,22-Jul-10,Chromium,1,2.2,5.80E-08
89039,89039,1349577,2.2,Kannika,15-Oct-10,Chromium,1,2.2,5.80E-08
90851,90851,1639893,2.2,Sakda,13-Jan-11,Chromium,1,2.2,5.80E-08
90941,90941,1630415,2.2,Chai,14-Jan-11,Chromium,1,2.2,5.80E-08
91907,91907,1615985,2.2,Somchair,26-Feb-11,Chromium,1,2.2,5.80E-08
92107,92107,1640032,2.2,Sakda,10-Mar-11,Chromium,1,2.2,5.80E-08
94146,94146,1638616,2.2,Sakda,08-Jul-11,Chromium,1,2.2,5.80E-08
96446,96446,1636287,2.2,Kannika,11-Nov-11,Chromium,1,2.2,5.80E-08
103383,103383,2188205,2.2,Kohsoom,25-Jan-13,Chromium,1,2.2,5.80E-08
113717,113717,2623649,2.196,Kannika,11-Sep-14,Chromium,1,2.196,5.79E-08
35662,35662,593185,2.19,Boonsri,11-Mar-05,Chromium,1,2.19,5.77E-08
118942,118942,3446408,2.19,Sakda,14-May-15,Chromium,1,2.19,5.77E-08
30461,30461,521569,2.183,Sakda,22-May-04,Chromium,1,2.183,5.75E-08
23790,23790,299141,2.18,Chai,19-Mar-03,Chromium,1,2.18,5.74E-08
44520,44520,683229,2.18,Boonsri,27-Jan-06,Chromium,1,2.18,5.74E-08
125990,125990,3302610,2.18,Sakda,13-May-16,Chromium,1,2.18,5.74E-08
25592,25592,304697,2.177,Sakda,26-Jun-03,Chromium,1,2.177,5.74E-08
22965,22965,300732,2.17,Busarakhan,24-Jan-03,Chromium,1,2.17,5.72E-08
23086,23086,304538,2.17,Sakda,24-Jan-03,Chromium,1,2.17,5.72E-08
125958,125958,3302075,2.17,Sakda,13-May-16,Chromium,1,2.17,5.72E-08
63784,63784,790216,2.163,Boonsri,22-Nov-07,Chromium,1,2.163,5.70E-08
19634,19634,242072,2.16,Kannika,22-Jun-02,Chromium,1,2.16,5.69E-08
23062,23062,304199,2.16,Sakda,24-Jan-03,Chromium,1,2.16,5.69E-08
65591,65591,904463,2.16,Chai,18-Jan-08,Chromium,1,2.16,5.69E-08
126022,126022,3303145,2.16,Sakda,13-May-16,Chromium,1,2.16,5.69E-08
57498,57498,815349,2.157,Kannika,12-Apr-07,Chromium,1,2.157,5.68E-08
65061,65061,802387,2.15,Chai,28-Dec-07,Chromium,1,2.15,5.66E-08
59140,59140,816534,2.148,Sakda,07-Jun-07,Chromium,1,2.148,5.66E-08
24604,24604,304636,2.14,Sakda,26-Apr-03,Chromium,1,2.14,5.64E-08
123651,123651,3302969,2.14,Sakda,09-Jan-16,Chromium,1,2.14,5.64E-08
128993,128993,3301188,2.14,Kannika,02-Oct-16,Chromium,1,2.14,5.64E-08
35619,35619,591465,2.138,Boonsri,11-Mar-05,Chromium,1,2.138,5.63E-08
26055,26055,293170,2.136,Boonsri,25-Jul-03,Chromium,1,2.136,5.63E-08
29254,29254,510473,2.123,Kohsoom,28-Feb-04,Chromium,1,2.123,5.59E-08
35575,35575,589837,2.121,Boonsri,11-Mar-05,Chromium,1,2.121,5.59E-08
31976,31976,520212,2.12,Kannika,19-Aug-04,Chromium,1,2.12,5.58E-08
119727,119727,3445349,2.11,Sakda,18-Jun-15,Chromium,1,2.11,5.56E-08
55058,55058,801362,2.108,Chai,27-Jan-07,Chromium,1,2.108,5.55E-08
119759,119759,3445901,2.107,Sakda,18-Jun-15,Chromium,1,2.107,5.55E-08
32128,32128,501599,2.104,Boonsri,27-Aug-04,Chromium,1,2.104,5.54E-08
33445,33445,511816,2.104,Chai,21-Nov-04,Chromium,1,2.104,5.54E-08
48600,48600,707239,2.103,Kannika,26-Jun-06,Chromium,1,2.103,5.54E-08
23526,23526,304915,2.1,Sakda,21-Feb-03,Chromium,1,2.1,5.53E-08
65431,65431,914171,2.1,Sakda,12-Jan-08,Chromium,1,2.1,5.53E-08
66879,66879,913357,2.1,Sakda,11-Apr-08,Chromium,1,2.1,5.53E-08
71508,71508,905040,2.1,Chai,17-Oct-08,Chromium,1,2.1,5.53E-08
71595,71595,906548,2.1,Busarakhan,19-Oct-08,Chromium,1,2.1,5.53E-08
72040,72040,912744,2.1,Kannika,07-Nov-08,Chromium,1,2.1,5.53E-08
79483,79483,1006064,2.1,Chai,23-Aug-09,Chromium,1,2.1,5.53E-08
91665,91665,1637391,2.1,Kannika,12-Feb-11,Chromium,1,2.1,5.53E-08
92006,92006,1630568,2.1,Chai,09-Mar-11,Chromium,1,2.1,5.53E-08
93693,93693,1635921,2.1,Kannika,18-Jun-11,Chromium,1,2.1,5.53E-08
94901,94901,1639557,2.1,Sakda,06-Aug-11,Chromium,1,2.1,5.53E-08
95338,95338,1637034,2.1,Kannika,09-Sep-11,Chromium,1,2.1,5.53E-08
96949,96949,1631353,2.1,Chai,03-Dec-11,Chromium,1,2.1,5.53E-08
105282,105282,2188425,2.1,Kohsoom,23-May-13,Chromium,1,2.1,5.53E-08
109002,109002,2623833,2.1,Kannika,11-Jan-14,Chromium,1,2.1,5.53E-08
109635,109635,2627375,2.1,Kohsoom,28-Feb-14,Chromium,1,2.1,5.53E-08
111343,111343,2627513,2.1,Kohsoom,28-May-14,Chromium,1,2.1,5.53E-08
113312,113312,2566224,2.1,Busarakhan,03-Sep-14,Chromium,1,2.1,5.53E-08
54713,54713,804505,2.095,Chai,18-Jan-07,Chromium,1,2.095,5.52E-08
37741,37741,606518,2.087,Chai,16-May-05,Chromium,1,2.087,5.50E-08
23337,23337,293478,2.081,Boonsri,13-Feb-03,Chromium,1,2.081,5.48E-08
29462,29462,520770,2.08,Sakda,19-Mar-04,Chromium,1,2.08,5.48E-08
45132,45132,711956,2.072,Sakda,10-Feb-06,Chromium,1,2.072,5.46E-08
19682,19682,243473,2.07,Kannika,22-Jun-02,Chromium,1,2.07,5.45E-08
31128,31128,510628,2.069,Kohsoom,27-Jun-04,Chromium,1,2.069,5.45E-08
61824,61824,817839,2.065,Sakda,06-Sep-07,Chromium,1,2.065,5.44E-08
41224,41224,616808,2.061,Sakda,09-Sep-05,Chromium,1,2.061,5.43E-08
26030,26030,305072,2.06,Sakda,24-Jul-03,Chromium,1,2.06,5.43E-08
44305,44305,709963,2.06,Sakda,13-Jan-06,Chromium,1,2.06,5.43E-08
44562,44562,684832,2.06,Boonsri,27-Jan-06,Chromium,1,2.06,5.43E-08
64452,64452,813589,2.057,Kannika,13-Dec-07,Chromium,1,2.057,5.42E-08
48291,48291,700100,2.048,Chai,18-Jun-06,Chromium,1,2.048,5.40E-08
41050,41050,593836,2.045,Boonsri,09-Sep-05,Chromium,1,2.045,5.39E-08
89372,89372,1326550,2.042,Boonsri,21-Oct-10,Chromium,1,2.042,5.38E-08
23236,23236,298389,2.04,Chai,03-Feb-03,Chromium,1,2.04,5.37E-08
24011,24011,303558,2.04,Kannika,21-Mar-03,Chromium,1,2.04,5.37E-08
42780,42780,615029,2.04,Kannika,11-Nov-05,Chromium,1,2.04,5.37E-08
104071,104071,2161157,2.039,Boonsri,15-Mar-13,Chromium,1,2.039,5.37E-08
59597,59597,801779,2.033,Chai,21-Jun-07,Chromium,1,2.033,5.36E-08
24334,24334,299867,2.03,Chai,20-Apr-03,Chromium,1,2.03,5.35E-08
28841,28841,511348,2.03,Chai,13-Feb-04,Chromium,1,2.03,5.35E-08
33383,33383,519611,2.029,Kannika,12-Nov-04,Chromium,1,2.029,5.35E-08
31205,31205,514609,2.027,Somchair,02-Jul-04,Chromium,1,2.027,5.34E-08
89335,89335,1325880,2.024,Boonsri,21-Oct-10,Chromium,1,2.024,5.33E-08
26156,26156,293201,2.022,Boonsri,07-Aug-03,Chromium,1,2.022,5.33E-08
62137,62137,790129,2.022,Boonsri,20-Sep-07,Chromium,1,2.022,5.33E-08
23390,23390,303163,2.02,Kannika,21-Feb-03,Chromium,1,2.02,5.32E-08
44801,44801,701075,2.02,Somchair,29-Jan-06,Chromium,1,2.02,5.32E-08
44339,44339,710911,2.016,Sakda,13-Jan-06,Chromium,1,2.016,5.31E-08
23310,23310,292858,2.014,Boonsri,13-Feb-03,Chromium,1,2.014,5.31E-08
38293,38293,613761,2.013,Kannika,10-Jun-05,Chromium,1,2.013,5.30E-08
38681,38681,607810,2.013,Somchair,17-Jun-05,Chromium,1,2.013,5.30E-08
19200,19200,227548,2.01,Boonsri,23-May-02,Chromium,1,2.01,5.30E-08
23690,23690,300765,2.01,Busarakhan,28-Feb-03,Chromium,1,2.01,5.30E-08
121948,121948,3446644,2.01,Sakda,08-Oct-15,Chromium,1,2.01,5.30E-08
126590,126590,3303192,2.01,Sakda,11-Jun-16,Chromium,1,2.01,5.30E-08
57344,57344,804775,2.009,Chai,12-Apr-07,Chromium,1,2.009,5.29E-08
61771,61771,816704,2.006,Sakda,06-Sep-07,Chromium,1,2.006,5.28E-08
24093,24093,298489,2.001,Chai,29-Mar-03,Chromium,1,2.001,5.27E-08
34907,34907,591357,2.001,Boonsri,11-Feb-05,Chromium,1,2.001,5.27E-08
5547,5547,49006,2,Busarakhan,27-May-99,Chromium,1,2,5.27E-08
9597,9597,97605,2,Boonsri,14-Apr-00,Chromium,1,2,5.27E-08
9811,9811,107942,2,Busarakhan,29-Apr-00,Chromium,1,2,5.27E-08
9842,9842,110779,2,Kannika,29-Apr-00,Chromium,1,2,5.27E-08
10958,10958,98508,2,Boonsri,14-Jul-00,Chromium,1,2,5.27E-08
11074,11074,105667,2,Chai,21-Jul-00,Chromium,1,2,5.27E-08
11833,11833,98577,2,Boonsri,08-Sep-00,Chromium,1,2,5.27E-08
11859,11859,104139,2,Kohsoom,10-Sep-00,Chromium,1,2,5.27E-08
12068,12068,111762,2,Kannika,23-Sep-00,Chromium,1,2,5.27E-08
12095,12095,112562,2,Kannika,23-Sep-00,Chromium,1,2,5.27E-08
12175,12175,97030,2,Boonsri,06-Oct-00,Chromium,1,2,5.27E-08
12202,12202,97823,2,Boonsri,06-Oct-00,Chromium,1,2,5.27E-08
12229,12229,98611,2,Boonsri,06-Oct-00,Chromium,1,2,5.27E-08
15039,15039,166189,2,Chai,27-May-01,Chromium,1,2,5.27E-08
38319,38319,614736,2,Kannika,10-Jun-05,Chromium,1,2,5.27E-08
67180,67180,903513,2,Chai,28-Apr-08,Chromium,1,2,5.27E-08
71465,71465,903918,2,Chai,17-Oct-08,Chromium,1,2,5.27E-08
73193,73193,906114,2,Somchair,15-Dec-08,Chromium,1,2,5.27E-08
85176,85176,1351703,2,Sakda,08-Apr-10,Chromium,1,2,5.27E-08
87101,87101,1350028,2,Kannika,18-Jul-10,Chromium,1,2,5.27E-08
87384,87384,1324906,2,Boonsri,24-Jul-10,Chromium,1,2,5.27E-08
87422,87422,1325640,2,Boonsri,24-Jul-10,Chromium,1,2,5.27E-08
87460,87460,1326310,2,Boonsri,24-Jul-10,Chromium,1,2,5.27E-08
