,X,id,value,location,dates,measure,micrograms,value1,normal
8621,8621,113861,0.88,Sakda,19-Jan-00,Iron,1000,880,2.32E-05
11803,11803,97785,0.88,Boonsri,08-Sep-00,Iron,1000,880,2.32E-05
21673,21673,236774,0.88,Chai,24-Oct-02,Iron,1000,880,2.32E-05
65587,65587,904459,0.88,Chai,18-Jan-08,Iron,1000,880,2.32E-05
89657,89657,1351446,0.88,Sakda,10-Nov-10,Iron,1000,880,2.32E-05
90340,90340,1342224,0.88,Chai,11-Dec-10,Iron,1000,880,2.32E-05
119723,119723,3445343,0.88,Sakda,18-Jun-15,Iron,1000,880,2.32E-05
113712,113712,2623641,0.879,Kannika,11-Sep-14,Iron,1000,879,2.32E-05
29901,29901,514492,0.878,Somchair,16-Apr-04,Iron,1000,878,2.31E-05
23578,23578,298417,0.872,Chai,28-Feb-03,Iron,1000,872,2.30E-05
24190,24190,300795,0.872,Busarakhan,30-Mar-03,Iron,1000,872,2.30E-05
62266,62266,803735,0.872,Chai,21-Sep-07,Iron,1000,872,2.30E-05
16725,16725,166330,0.87,Chai,22-Sep-01,Iron,1000,870,2.29E-05
66918,66918,914308,0.87,Sakda,11-Apr-08,Iron,1000,870,2.29E-05
80051,80051,1020767,0.87,Kannika,09-Sep-09,Iron,1000,870,2.29E-05
89721,89721,1352664,0.87,Sakda,10-Nov-10,Iron,1000,870,2.29E-05
32124,32124,501595,0.869,Boonsri,27-Aug-04,Iron,1000,869,2.29E-05
29296,29296,502382,0.866,Boonsri,12-Mar-04,Iron,1000,866,2.28E-05
38339,38339,615706,0.865,Kannika,10-Jun-05,Iron,1000,865,2.28E-05
25042,25042,305007,0.864,Sakda,22-May-03,Iron,1000,864,2.28E-05
29167,29167,501213,0.864,Boonsri,26-Feb-04,Iron,1000,864,2.28E-05
57988,57988,804827,0.864,Chai,25-Apr-07,Iron,1000,864,2.28E-05
58589,58589,788214,0.864,Boonsri,24-May-07,Iron,1000,864,2.28E-05
57771,57771,806183,0.863,Somchair,20-Apr-07,Iron,1000,863,2.27E-05
61871,61871,818927,0.863,Sakda,06-Sep-07,Iron,1000,863,2.27E-05
19606,19606,239041,0.86,Busarakhan,22-Jun-02,Iron,1000,860,2.27E-05
75843,75843,1007108,0.86,Chai,18-Apr-09,Iron,1000,860,2.27E-05
61767,61767,816700,0.859,Sakda,06-Sep-07,Iron,1000,859,2.26E-05
24089,24089,298485,0.855,Chai,29-Mar-03,Iron,1000,855,2.25E-05
30592,30592,512587,0.855,Chai,29-May-04,Iron,1000,855,2.25E-05
34131,34131,591231,0.854,Boonsri,14-Jan-05,Iron,1000,854,2.25E-05
42370,42370,607015,0.854,Chai,20-Oct-05,Iron,1000,854,2.25E-05
38203,38203,591813,0.852,Boonsri,10-Jun-05,Iron,1000,852,2.24E-05
643,643,2358,0.85,Boonsri,11-Apr-98,Iron,1000,850,2.24E-05
4529,4529,42182,0.85,Boonsri,11-Mar-99,Iron,1000,850,2.24E-05
5983,5983,53797,0.85,Sakda,25-Jun-99,Iron,1000,850,2.24E-05
6289,6289,51488,0.85,Kannika,25-Jul-99,Iron,1000,850,2.24E-05
6391,6391,53070,0.85,Sakda,28-Jul-99,Iron,1000,850,2.24E-05
7400,7400,51581,0.85,Kannika,22-Oct-99,Iron,1000,850,2.24E-05
9262,9262,105511,0.85,Chai,18-Mar-00,Iron,1000,850,2.24E-05
72081,72081,913695,0.85,Sakda,07-Nov-08,Iron,1000,850,2.24E-05
75751,75751,1026086,0.85,Sakda,17-Apr-09,Iron,1000,850,2.24E-05
76553,76553,1025033,0.85,Sakda,08-May-09,Iron,1000,850,2.24E-05
76948,76948,1008558,0.85,Chai,21-May-09,Iron,1000,850,2.24E-05
77040,77040,1010285,0.85,Busarakhan,25-May-09,Iron,1000,850,2.24E-05
79179,79179,1026349,0.85,Sakda,08-Aug-09,Iron,1000,850,2.24E-05
88415,88415,1343116,0.85,Chai,04-Sep-10,Iron,1000,850,2.24E-05
59136,59136,816530,0.847,Sakda,07-Jun-07,Iron,1000,847,2.23E-05
33984,33984,521799,0.845,Sakda,11-Dec-04,Iron,1000,845,2.23E-05
44054,44054,609056,0.845,Busarakhan,22-Dec-05,Iron,1000,845,2.23E-05
56819,56819,800340,0.845,Kohsoom,24-Mar-07,Iron,1000,845,2.23E-05
34935,34935,593088,0.842,Boonsri,11-Feb-05,Iron,1000,842,2.22E-05
17105,17105,159752,0.84,Boonsri,15-Nov-01,Iron,1000,840,2.21E-05
17644,17644,174812,0.84,Sakda,21-Dec-01,Iron,1000,840,2.21E-05
43524,43524,605760,0.84,Chai,05-Dec-05,Iron,1000,840,2.21E-05
59644,59644,803363,0.84,Chai,21-Jun-07,Iron,1000,840,2.21E-05
31972,31972,520208,0.839,Kannika,19-Aug-04,Iron,1000,839,2.21E-05
108612,108612,2166512,0.838,Decha,13-Dec-13,Iron,1000,838,2.21E-05
4365,4365,52082,0.83,Kannika,26-Feb-99,Iron,1000,830,2.19E-05
4504,4504,41807,0.83,Boonsri,11-Mar-99,Iron,1000,830,2.19E-05
5910,5910,52216,0.83,Kannika,23-Jun-99,Iron,1000,830,2.19E-05
10840,10840,106417,0.83,Chai,28-Jun-00,Iron,1000,830,2.19E-05
11044,11044,104862,0.83,Chai,21-Jul-00,Iron,1000,830,2.19E-05
19582,19582,238319,0.83,Somchair,22-Jun-02,Iron,1000,830,2.19E-05
65509,65509,902200,0.83,Chai,18-Jan-08,Iron,1000,830,2.19E-05
66961,66961,915273,0.83,Sakda,11-Apr-08,Iron,1000,830,2.19E-05
70748,70748,906490,0.83,Busarakhan,21-Sep-08,Iron,1000,830,2.19E-05
73054,73054,913750,0.83,Sakda,12-Dec-08,Iron,1000,830,2.19E-05
75705,75705,1024965,0.83,Sakda,17-Apr-09,Iron,1000,830,2.19E-05
76902,76902,1007196,0.83,Chai,21-May-09,Iron,1000,830,2.19E-05
79134,79134,1025228,0.83,Sakda,08-Aug-09,Iron,1000,830,2.19E-05
117352,117352,3385416,0.828,Decha,14-Feb-15,Iron,1000,828,2.18E-05
54115,54115,696412,0.827,Kohsoom,23-Dec-06,Iron,1000,827,2.18E-05
32061,32061,511692,0.823,Chai,23-Aug-04,Iron,1000,823,2.17E-05
36293,36293,603496,0.823,Chai,31-Mar-05,Iron,1000,823,2.17E-05
28438,28438,512262,0.822,Chai,22-Jan-04,Iron,1000,822,2.17E-05
4391,4391,52483,0.82,Sakda,27-Feb-99,Iron,1000,820,2.16E-05
5934,5934,52624,0.82,Sakda,25-Jun-99,Iron,1000,820,2.16E-05
6770,6770,53101,0.82,Sakda,31-Aug-99,Iron,1000,820,2.16E-05
9118,9118,96770,0.82,Boonsri,10-Mar-00,Iron,1000,820,2.16E-05
14668,14668,167585,0.82,Chai,27-Apr-01,Iron,1000,820,2.16E-05
15668,15668,172414,0.82,Kannika,21-Jun-01,Iron,1000,820,2.16E-05
22769,22769,234988,0.82,Kohsoom,22-Dec-02,Iron,1000,820,2.16E-05
79848,79848,1026414,0.82,Sakda,07-Sep-09,Iron,1000,820,2.16E-05
88935,88935,1344419,0.82,Chai,13-Oct-10,Iron,1000,820,2.16E-05
121915,121915,3446083,0.82,Sakda,08-Oct-15,Iron,1000,820,2.16E-05
53062,53062,687483,0.818,Boonsri,23-Nov-06,Iron,1000,818,2.15E-05
23605,23605,299103,0.816,Chai,28-Feb-03,Iron,1000,816,2.15E-05
48113,48113,711122,0.815,Sakda,08-Jun-06,Iron,1000,815,2.15E-05
117908,117908,3383624,0.815,Somchair,15-Mar-15,Iron,1000,815,2.15E-05
65548,65548,903325,0.812,Chai,18-Jan-08,Iron,1000,812,2.14E-05
44693,44693,699742,0.811,Chai,28-Jan-06,Iron,1000,811,2.14E-05
5355,5355,46275,0.81,Chai,20-May-99,Iron,1000,810,2.13E-05
8679,8679,96732,0.81,Boonsri,10-Feb-00,Iron,1000,810,2.13E-05
11506,11506,105695,0.81,Chai,26-Aug-00,Iron,1000,810,2.13E-05
23632,23632,299771,0.806,Chai,28-Feb-03,Iron,1000,806,2.12E-05
42310,42310,604128,0.801,Chai,20-Oct-05,Iron,1000,801,2.11E-05
343,343,8348,0.8,Kannika,24-Feb-98,Iron,1000,800,2.11E-05
5133,5133,51393,0.8,Kannika,23-Apr-99,Iron,1000,800,2.11E-05
6945,6945,45999,0.8,Kohsoom,18-Sep-99,Iron,1000,800,2.11E-05
10345,10345,107977,0.8,Busarakhan,27-May-00,Iron,1000,800,2.11E-05
10954,10954,98504,0.8,Boonsri,14-Jul-00,Iron,1000,800,2.11E-05
11750,11750,114920,0.8,Sakda,29-Aug-00,Iron,1000,800,2.11E-05
13792,13792,167511,0.8,Chai,17-Feb-01,Iron,1000,800,2.11E-05
17081,17081,165599,0.8,Kohsoom,14-Oct-01,Iron,1000,800,2.11E-05
26178,26178,293816,0.8,Boonsri,07-Aug-03,Iron,1000,800,2.11E-05
75567,75567,1021531,0.8,Kannika,17-Apr-09,Iron,1000,800,2.11E-05
75659,75659,1023844,0.8,Sakda,17-Apr-09,Iron,1000,800,2.11E-05
78243,78243,1020636,0.8,Kannika,11-Jul-09,Iron,1000,800,2.11E-05
79805,79805,1025293,0.8,Sakda,07-Sep-09,Iron,1000,800,2.11E-05
88903,88903,1343219,0.8,Chai,13-Oct-10,Iron,1000,800,2.11E-05
36767,36767,603541,0.798,Chai,11-Apr-05,Iron,1000,798,2.10E-05
107269,107269,2188641,0.7956,Kohsoom,26-Sep-13,Iron,1000,795.6,2.10E-05
23786,23786,299137,0.795,Chai,19-Mar-03,Iron,1000,795,2.09E-05
31503,31503,512682,0.795,Chai,12-Jul-04,Iron,1000,795,2.09E-05
46586,46586,710087,0.794,Sakda,15-Apr-06,Iron,1000,794,2.09E-05
3806,3806,53632,0.79,Sakda,16-Jan-99,Iron,1000,790,2.08E-05
8505,8505,110663,0.79,Kannika,19-Jan-00,Iron,1000,790,2.08E-05
9175,9175,98355,0.79,Boonsri,10-Mar-00,Iron,1000,790,2.08E-05
11533,11533,106486,0.79,Chai,26-Aug-00,Iron,1000,790,2.08E-05
11696,11696,113325,0.79,Sakda,29-Aug-00,Iron,1000,790,2.08E-05
14409,14409,167548,0.79,Chai,31-Mar-01,Iron,1000,790,2.08E-05
17095,17095,159070,0.79,Boonsri,15-Nov-01,Iron,1000,790,2.08E-05
35915,35915,603457,0.79,Chai,17-Mar-05,Iron,1000,790,2.08E-05
90684,90684,1325319,0.79,Boonsri,16-Dec-10,Iron,1000,790,2.08E-05
105439,105439,2166201,0.79,Decha,17-Jun-13,Iron,1000,790,2.08E-05
32911,32911,520264,0.787,Kannika,09-Oct-04,Iron,1000,787,2.07E-05
7216,7216,46030,0.78,Kohsoom,20-Oct-99,Iron,1000,780,2.05E-05
9292,9292,106303,0.78,Chai,18-Mar-00,Iron,1000,780,2.05E-05
14379,14379,166832,0.78,Chai,31-Mar-01,Iron,1000,780,2.05E-05
16656,16656,159708,0.78,Boonsri,14-Sep-01,Iron,1000,780,2.05E-05
17617,17617,174066,0.78,Sakda,21-Dec-01,Iron,1000,780,2.05E-05
68019,68019,903652,0.78,Chai,12-Jun-08,Iron,1000,780,2.05E-05
75521,75521,1020436,0.78,Kannika,17-Apr-09,Iron,1000,780,2.05E-05
76856,76856,1005808,0.78,Chai,21-May-09,Iron,1000,780,2.05E-05
79089,79089,1024107,0.78,Sakda,08-Aug-09,Iron,1000,780,2.05E-05
79762,79762,1024172,0.78,Sakda,07-Sep-09,Iron,1000,780,2.05E-05
90400,90400,1344628,0.78,Chai,11-Dec-10,Iron,1000,780,2.05E-05
29315,29315,503586,0.774,Boonsri,12-Mar-04,Iron,1000,774,2.04E-05
61977,61977,803677,0.773,Chai,12-Sep-07,Iron,1000,773,2.04E-05
43174,43174,592460,0.772,Boonsri,25-Nov-05,Iron,1000,772,2.03E-05
92282,92282,1614450,0.771,Boonsri,19-Mar-11,Iron,1000,771,2.03E-05
3832,3832,50875,0.77,Kannika,21-Jan-99,Iron,1000,770,2.03E-05
58640,58640,789719,0.77,Boonsri,24-May-07,Iron,1000,770,2.03E-05
88131,88131,1327643,0.77,Busarakhan,28-Aug-10,Iron,1000,770,2.03E-05
88299,88299,1351953,0.77,Sakda,02-Sep-10,Iron,1000,770,2.03E-05
47280,47280,707199,0.768,Kannika,11-May-06,Iron,1000,768,2.02E-05
64552,64552,815809,0.765,Kannika,13-Dec-07,Iron,1000,765,2.02E-05
121886,121886,3445532,0.765,Sakda,08-Oct-15,Iron,1000,765,2.02E-05
29552,29552,512447,0.764,Chai,21-Mar-04,Iron,1000,764,2.01E-05
121377,121377,3385761,0.764,Decha,19-Sep-15,Iron,1000,764,2.01E-05
32982,32982,522474,0.763,Sakda,09-Oct-04,Iron,1000,763,2.01E-05
35810,35810,616497,0.763,Sakda,11-Mar-05,Iron,1000,763,2.01E-05
43945,43945,607162,0.762,Chai,16-Dec-05,Iron,1000,762,2.01E-05
59287,59287,813244,0.762,Kannika,09-Jun-07,Iron,1000,762,2.01E-05
4449,4449,53665,0.76,Sakda,27-Feb-99,Iron,1000,760,2.00E-05
8306,8306,98282,0.76,Boonsri,14-Jan-00,Iron,1000,760,2.00E-05
11070,11070,105663,0.76,Chai,21-Jul-00,Iron,1000,760,2.00E-05
12038,12038,110961,0.76,Kannika,23-Sep-00,Iron,1000,760,2.00E-05
15065,15065,166904,0.76,Chai,27-May-01,Iron,1000,760,2.00E-05
16905,16905,173258,0.76,Kannika,25-Sep-01,Iron,1000,760,2.00E-05
17128,17128,165614,0.76,Kohsoom,15-Nov-01,Iron,1000,760,2.00E-05
37737,37737,606514,0.759,Chai,16-May-05,Iron,1000,759,2.00E-05
37305,37305,591702,0.758,Boonsri,13-May-05,Iron,1000,758,2.00E-05
23130,23130,297891,0.752,Kohsoom,26-Jan-03,Iron,1000,752,1.98E-05
36649,36649,616541,0.752,Sakda,08-Apr-05,Iron,1000,752,1.98E-05
62608,62608,815636,0.752,Kannika,30-Sep-07,Iron,1000,752,1.98E-05
770,770,5666,0.75,Chai,17-Apr-98,Iron,1000,750,1.98E-05
5227,5227,53733,0.75,Sakda,26-Apr-99,Iron,1000,750,1.98E-05
8449,8449,107826,0.75,Busarakhan,15-Jan-00,Iron,1000,750,1.98E-05
9686,9686,104746,0.75,Chai,28-Apr-00,Iron,1000,750,1.98E-05
16779,16779,167763,0.75,Chai,22-Sep-01,Iron,1000,750,1.98E-05
71418,71418,902778,0.75,Chai,17-Oct-08,Iron,1000,750,1.98E-05
75797,75797,1005720,0.75,Chai,18-Apr-09,Iron,1000,750,1.98E-05
76599,76599,1026154,0.75,Sakda,08-May-09,Iron,1000,750,1.98E-05
78173,78173,1008725,0.75,Chai,09-Jul-09,Iron,1000,750,1.98E-05
89162,89162,1352005,0.75,Sakda,15-Oct-10,Iron,1000,750,1.98E-05
89836,89836,1344518,0.75,Chai,13-Nov-10,Iron,1000,750,1.98E-05
95216,95216,1616218,0.75,Somchair,28-Aug-11,Iron,1000,750,1.98E-05
60445,60445,817700,0.748,Sakda,07-Jul-07,Iron,1000,748,1.97E-05
49411,49411,701349,0.745,Somchair,16-Jul-06,Iron,1000,745,1.96E-05
24280,24280,298515,0.743,Chai,20-Apr-03,Iron,1000,743,1.96E-05
58135,58135,791089,0.743,Boonsri,10-May-07,Iron,1000,743,1.96E-05
47420,47420,711082,0.741,Sakda,11-May-06,Iron,1000,741,1.95E-05
738,738,5182,0.74,Chai,17-Apr-98,Iron,1000,740,1.95E-05
12064,12064,111758,0.74,Kannika,23-Sep-00,Iron,1000,740,1.95E-05
18536,18536,237365,0.74,Chai,15-Apr-02,Iron,1000,740,1.95E-05
19220,19220,228457,0.74,Boonsri,23-May-02,Iron,1000,740,1.95E-05
30763,30763,503766,0.74,Boonsri,11-Jun-04,Iron,1000,740,1.95E-05
46546,46546,709128,0.735,Kannika,15-Apr-06,Iron,1000,735,1.94E-05
105277,105277,2188417,0.7343,Kohsoom,23-May-13,Iron,1000,734.3,1.93E-05
802,802,6144,0.73,Chai,17-Apr-98,Iron,1000,730,1.92E-05
9655,9655,103937,0.73,Kohsoom,16-Apr-00,Iron,1000,730,1.92E-05
10670,10670,111652,0.73,Kannika,25-Jun-00,Iron,1000,730,1.92E-05
15608,15608,169079,0.73,Busarakhan,21-Jun-01,Iron,1000,730,1.92E-05
16983,16983,175492,0.73,Sakda,25-Sep-01,Iron,1000,730,1.92E-05
17281,17281,171805,0.73,Kannika,23-Nov-01,Iron,1000,730,1.92E-05
21974,21974,236803,0.73,Chai,30-Oct-02,Iron,1000,730,1.92E-05
89130,89130,1351396,0.73,Sakda,15-Oct-10,Iron,1000,730,1.92E-05
93458,93458,1616571,0.73,Busarakhan,27-May-11,Iron,1000,730,1.92E-05
43782,43782,590819,0.726,Boonsri,16-Dec-05,Iron,1000,726,1.91E-05
29124,29124,512372,0.724,Chai,22-Feb-04,Iron,1000,724,1.91E-05
29249,29249,510465,0.722,Kohsoom,28-Feb-04,Iron,1000,722,1.90E-05
43913,43913,605803,0.722,Chai,16-Dec-05,Iron,1000,722,1.90E-05
49909,49909,709331,0.722,Kannika,10-Aug-06,Iron,1000,722,1.90E-05
25656,25656,300884,0.721,Busarakhan,28-Jun-03,Iron,1000,721,1.90E-05
36728,36728,618494,0.721,Sakda,08-Apr-05,Iron,1000,721,1.90E-05
4281,4281,48901,0.72,Busarakhan,20-Feb-99,Iron,1000,720,1.90E-05
9232,9232,104708,0.72,Chai,18-Mar-00,Iron,1000,720,1.90E-05
11829,11829,98573,0.72,Boonsri,08-Sep-00,Iron,1000,720,1.90E-05
17116,17116,160436,0.72,Boonsri,15-Nov-01,Iron,1000,720,1.90E-05
21023,21023,235763,0.72,Chai,25-Sep-02,Iron,1000,720,1.90E-05
71504,71504,905036,0.72,Chai,17-Oct-08,Iron,1000,720,1.90E-05
78288,78288,1021730,0.72,Kannika,11-Jul-09,Iron,1000,720,1.90E-05
80823,80823,1024265,0.72,Sakda,08-Oct-09,Iron,1000,720,1.90E-05
24893,24893,303964,0.718,Kannika,21-May-03,Iron,1000,718,1.89E-05
29031,29031,520733,0.718,Sakda,19-Feb-04,Iron,1000,718,1.89E-05
58084,58084,789652,0.718,Boonsri,10-May-07,Iron,1000,718,1.89E-05
58788,58788,806251,0.717,Somchair,26-May-07,Iron,1000,717,1.89E-05
46660,46660,712030,0.716,Sakda,15-Apr-06,Iron,1000,716,1.89E-05
107704,107704,2188695,0.7156,Kohsoom,24-Oct-13,Iron,1000,715.6,1.89E-05
108581,108581,2188795,0.7151,Kohsoom,12-Dec-13,Iron,1000,715.1,1.88E-05
48730,48730,697277,0.715,Chai,09-Jul-06,Iron,1000,715,1.88E-05
60639,60639,791422,0.711,Boonsri,19-Jul-07,Iron,1000,711,1.87E-05
4085,4085,41773,0.71,Boonsri,11-Feb-99,Iron,1000,710,1.87E-05
4640,4640,47398,0.71,Chai,17-Mar-99,Iron,1000,710,1.87E-05
7481,7481,53163,0.71,Sakda,23-Oct-99,Iron,1000,710,1.87E-05
9624,9624,98390,0.71,Boonsri,14-Apr-00,Iron,1000,710,1.87E-05
9746,9746,106341,0.71,Chai,28-Apr-00,Iron,1000,710,1.87E-05
11934,11934,114954,0.71,Sakda,21-Sep-00,Iron,1000,710,1.87E-05
16288,16288,165538,0.71,Kohsoom,26-Aug-01,Iron,1000,710,1.87E-05
16631,16631,159027,0.71,Boonsri,14-Sep-01,Iron,1000,710,1.87E-05
18106,18106,236379,0.71,Chai,16-Mar-02,Iron,1000,710,1.87E-05
21192,21192,228702,0.71,Boonsri,10-Oct-02,Iron,1000,710,1.87E-05
22071,22071,229614,0.71,Boonsri,07-Nov-02,Iron,1000,710,1.87E-05
36993,36993,589992,0.71,Boonsri,22-Apr-05,Iron,1000,710,1.87E-05
88265,88265,1351344,0.71,Sakda,02-Sep-10,Iron,1000,710,1.87E-05
25066,25066,298039,0.708,Kohsoom,24-May-03,Iron,1000,708,1.87E-05
46624,46624,711030,0.706,Sakda,15-Apr-06,Iron,1000,706,1.86E-05
41869,41869,590593,0.703,Boonsri,02-Oct-05,Iron,1000,703,1.85E-05
11479,11479,104904,0.7,Chai,26-Aug-00,Iron,1000,700,1.84E-05
16681,16681,160394,0.7,Boonsri,14-Sep-01,Iron,1000,700,1.84E-05
17563,17563,172578,0.7,Kannika,21-Dec-01,Iron,1000,700,1.84E-05
24825,24825,299926,0.7,Chai,18-May-03,Iron,1000,700,1.84E-05
47801,47801,702207,0.7,Busarakhan,31-May-06,Iron,1000,700,1.84E-05
68236,68236,911591,0.7,Kannika,15-Jun-08,Iron,1000,700,1.84E-05
78333,78333,1022887,0.7,Kannika,11-Jul-09,Iron,1000,700,1.84E-05
78466,78466,1026286,0.7,Sakda,11-Jul-09,Iron,1000,700,1.84E-05
87297,87297,1327593,0.7,Busarakhan,22-Jul-10,Iron,1000,700,1.84E-05
88382,88382,1341912,0.7,Chai,04-Sep-10,Iron,1000,700,1.84E-05
90490,90490,1350887,0.7,Kannika,11-Dec-10,Iron,1000,700,1.84E-05
92310,92310,1615293,0.7,Boonsri,19-Mar-11,Iron,1000,700,1.84E-05
92979,92979,1636700,0.7,Kannika,12-May-11,Iron,1000,700,1.84E-05
94841,94841,1637830,0.7,Kannika,06-Aug-11,Iron,1000,700,1.84E-05
114243,114243,2623188,0.699,Kannika,09-Oct-14,Iron,1000,699,1.84E-05
37440,37440,614671,0.694,Kannika,13-May-05,Iron,1000,694,1.83E-05
44233,44233,707969,0.694,Kannika,13-Jan-06,Iron,1000,694,1.83E-05
49862,49862,708335,0.692,Kannika,10-Aug-06,Iron,1000,692,1.82E-05
50003,50003,711245,0.692,Sakda,10-Aug-06,Iron,1000,692,1.82E-05
118418,118418,3439337,0.6915,Chai,03-Apr-15,Iron,1000,691.5,1.82E-05
8362,8362,105437,0.69,Chai,14-Jan-00,Iron,1000,690,1.82E-05
15924,15924,159644,0.69,Boonsri,27-Jul-01,Iron,1000,690,1.82E-05
23106,23106,304880,0.69,Sakda,24-Jan-03,Iron,1000,690,1.82E-05
25020,25020,304662,0.69,Sakda,22-May-03,Iron,1000,690,1.82E-05
87782,87782,1351292,0.69,Sakda,14-Aug-10,Iron,1000,690,1.82E-05
88798,88798,1327096,0.69,Somchair,30-Sep-10,Iron,1000,690,1.82E-05
88830,88830,1327692,0.69,Busarakhan,30-Sep-10,Iron,1000,690,1.82E-05
106240,106240,2188532,0.6895,Kohsoom,25-Jul-13,Iron,1000,689.5,1.82E-05
32339,32339,521711,0.688,Sakda,03-Sep-04,Iron,1000,688,1.81E-05
48506,48506,702242,0.688,Busarakhan,25-Jun-06,Iron,1000,688,1.81E-05
35389,35389,593130,0.687,Boonsri,24-Feb-05,Iron,1000,687,1.81E-05
64500,64500,814737,0.687,Kannika,13-Dec-07,Iron,1000,687,1.81E-05
29822,29822,511462,0.686,Chai,12-Apr-04,Iron,1000,686,1.81E-05
29106,29106,511373,0.683,Chai,22-Feb-04,Iron,1000,683,1.80E-05
108308,108308,2188745,0.6823,Kohsoom,21-Nov-13,Iron,1000,682.3,1.80E-05
47309,47309,708158,0.681,Kannika,11-May-06,Iron,1000,681,1.79E-05
4057,4057,41014,0.68,Boonsri,11-Feb-99,Iron,1000,680,1.79E-05
9472,9472,110737,0.68,Kannika,24-Mar-00,Iron,1000,680,1.79E-05
11146,11146,108057,0.68,Busarakhan,28-Jul-00,Iron,1000,680,1.79E-05
18938,18938,228429,0.68,Boonsri,09-May-02,Iron,1000,680,1.79E-05
89625,89625,1350837,0.68,Kannika,09-Nov-10,Iron,1000,680,1.79E-05
43138,43138,590727,0.677,Boonsri,25-Nov-05,Iron,1000,677,1.78E-05
24330,24330,299863,0.674,Chai,20-Apr-03,Iron,1000,674,1.78E-05
106869,106869,2166339,0.673,Decha,07-Sep-13,Iron,1000,673,1.77E-05
24673,24673,299229,0.671,Chai,27-Apr-03,Iron,1000,671,1.77E-05
24849,24849,303256,0.671,Kannika,21-May-03,Iron,1000,671,1.77E-05
3249,3249,2681,0.67,Boonsri,05-Dec-98,Iron,1000,670,1.77E-05
4554,4554,45794,0.67,Kohsoom,13-Mar-99,Iron,1000,670,1.77E-05
5569,5569,51010,0.67,Kannika,28-May-99,Iron,1000,670,1.77E-05
6530,6530,45969,0.67,Kohsoom,28-Aug-99,Iron,1000,670,1.77E-05
10927,10927,97715,0.67,Boonsri,14-Jul-00,Iron,1000,670,1.77E-05
11094,11094,106454,0.67,Chai,21-Jul-00,Iron,1000,670,1.77E-05
11960,11960,104938,0.67,Chai,23-Sep-00,Iron,1000,670,1.77E-05
17178,17178,169216,0.67,Busarakhan,18-Nov-01,Iron,1000,670,1.77E-05
18627,18627,228398,0.67,Boonsri,25-Apr-02,Iron,1000,670,1.77E-05
37807,37807,605084,0.67,Chai,23-May-05,Iron,1000,670,1.77E-05
79655,79655,1010475,0.67,Busarakhan,28-Aug-09,Iron,1000,670,1.77E-05
87164,87164,1351238,0.67,Sakda,18-Jul-10,Iron,1000,670,1.77E-05
93006,93006,1637586,0.67,Kannika,12-May-11,Iron,1000,670,1.77E-05
28955,28955,518646,0.668,Kannika,19-Feb-04,Iron,1000,668,1.76E-05
58742,58742,800465,0.668,Kohsoom,26-May-07,Iron,1000,668,1.76E-05
60876,60876,807535,0.668,Busarakhan,22-Jul-07,Iron,1000,668,1.76E-05
59843,59843,807471,0.667,Busarakhan,23-Jun-07,Iron,1000,667,1.76E-05
53151,53151,697690,0.666,Chai,25-Nov-06,Iron,1000,666,1.75E-05
24954,24954,300483,0.665,Somchair,22-May-03,Iron,1000,665,1.75E-05
29057,29057,521445,0.665,Sakda,19-Feb-04,Iron,1000,665,1.75E-05
1517,1517,9474,0.66,Kannika,29-Jun-98,Iron,1000,660,1.74E-05
5620,5620,52182,0.66,Kannika,28-May-99,Iron,1000,660,1.74E-05
17590,17590,173320,0.66,Kannika,21-Dec-01,Iron,1000,660,1.74E-05
30339,30339,513660,0.658,Chai,16-May-04,Iron,1000,658,1.73E-05
37527,37527,616589,0.658,Sakda,13-May-05,Iron,1000,658,1.73E-05
59542,59542,791288,0.657,Boonsri,21-Jun-07,Iron,1000,657,1.73E-05
115415,115415,2567064,0.656,Decha,20-Nov-14,Iron,1000,656,1.73E-05
3279,3279,3044,0.65,Boonsri,05-Dec-98,Iron,1000,650,1.71E-05
5303,5303,42248,0.65,Boonsri,13-May-99,Iron,1000,650,1.71E-05
9716,9716,105549,0.65,Chai,28-Apr-00,Iron,1000,650,1.71E-05
22363,22363,236846,0.65,Chai,05-Dec-02,Iron,1000,650,1.71E-05
66138,66138,913265,0.65,Sakda,23-Feb-08,Iron,1000,650,1.71E-05
68559,68559,906355,0.65,Busarakhan,26-Jun-08,Iron,1000,650,1.71E-05
72171,72171,915614,0.65,Sakda,07-Nov-08,Iron,1000,650,1.71E-05
76994,76994,1009509,0.65,Somchair,25-May-09,Iron,1000,650,1.71E-05
80905,80905,1026534,0.65,Sakda,08-Oct-09,Iron,1000,650,1.71E-05
93433,93433,1616092,0.65,Somchair,27-May-11,Iron,1000,650,1.71E-05
33077,33077,514715,0.649,Somchair,21-Oct-04,Iron,1000,649,1.71E-05
23232,23232,298385,0.648,Chai,03-Feb-03,Iron,1000,648,1.71E-05
58239,58239,814278,0.648,Kannika,10-May-07,Iron,1000,648,1.71E-05
23810,23810,299805,0.647,Chai,19-Mar-03,Iron,1000,647,1.70E-05
115834,115834,2567110,0.646,Decha,10-Dec-14,Iron,1000,646,1.70E-05
24998,24998,304323,0.643,Sakda,22-May-03,Iron,1000,643,1.69E-05
63352,63352,805356,0.642,Chai,28-Oct-07,Iron,1000,642,1.69E-05
116036,116036,2623279,0.642,Kannika,11-Dec-14,Iron,1000,642,1.69E-05
