,X,id,value,location,dates,measure,micrograms,value1,normal
24874,24874,303619,7.48,Kannika,21-May-03,Copper,1,7.48,1.97E-07
117768,117768,3446319,7.48,Sakda,12-Mar-15,Copper,1,7.48,1.97E-07
127144,127144,3302699,7.48,Sakda,08-Jul-16,Copper,1,7.48,1.97E-07
61389,61389,788549,7.477,Boonsri,23-Aug-07,Copper,1,7.477,1.97E-07
104603,104603,2163308,7.467,Boonsri,14-Apr-13,Copper,1,7.467,1.97E-07
83635,83635,1338609,7.45,Tansanee,23-Jan-10,Copper,1,7.45,1.96E-07
121737,121737,3446593,7.45,Sakda,25-Sep-15,Copper,1,7.45,1.96E-07
51632,51632,697570,7.444,Chai,08-Oct-06,Copper,1,7.444,1.96E-07
92314,92314,1615299,7.443,Boonsri,19-Mar-11,Copper,1,7.443,1.96E-07
60951,60951,801957,7.433,Chai,04-Aug-07,Copper,1,7.433,1.96E-07
26609,26609,299470,7.43,Chai,28-Aug-03,Copper,1,7.43,1.96E-07
31254,31254,501494,7.427,Boonsri,09-Jul-04,Copper,1,7.427,1.96E-07
35534,35534,606305,7.427,Chai,28-Feb-05,Copper,1,7.427,1.96E-07
54367,54367,814014,7.426,Kannika,11-Jan-07,Copper,1,7.426,1.96E-07
115102,115102,2624245,7.42,Kannika,06-Nov-14,Copper,1,7.42,1.95E-07
117633,117633,3444113,7.42,Kannika,12-Mar-15,Copper,1,7.42,1.95E-07
117666,117666,3444663,7.42,Kannika,12-Mar-15,Copper,1,7.42,1.95E-07
127174,127174,3303234,7.42,Sakda,08-Jul-16,Copper,1,7.42,1.95E-07
26451,26451,299445,7.41,Chai,16-Aug-03,Copper,1,7.41,1.95E-07
55279,55279,814081,7.409,Kannika,08-Feb-07,Copper,1,7.409,1.95E-07
48644,48644,708220,7.401,Kannika,26-Jun-06,Copper,1,7.401,1.95E-07
29946,29946,511493,7.39,Chai,22-Apr-04,Copper,1,7.39,1.95E-07
50647,50647,697476,7.369,Chai,02-Sep-06,Copper,1,7.369,1.94E-07
56470,56470,818581,7.355,Sakda,15-Mar-07,Copper,1,7.355,1.94E-07
33921,33921,519641,7.354,Kannika,11-Dec-04,Copper,1,7.354,1.94E-07
34938,34938,593091,7.347,Boonsri,11-Feb-05,Copper,1,7.347,1.94E-07
34526,34526,603329,7.342,Chai,27-Jan-05,Copper,1,7.342,1.93E-07
28911,28911,514427,7.33,Somchair,14-Feb-04,Copper,1,7.33,1.93E-07
127114,127114,3302164,7.32,Sakda,08-Jul-16,Copper,1,7.32,1.93E-07
33847,33847,514001,7.317,Chai,05-Dec-04,Copper,1,7.317,1.93E-07
50564,50564,698865,7.317,Chai,27-Aug-06,Copper,1,7.317,1.93E-07
27432,27432,303417,7.31,Kannika,25-Oct-03,Copper,1,7.31,1.93E-07
45368,45368,699784,7.303,Chai,24-Feb-06,Copper,1,7.303,1.92E-07
45898,45898,711999,7.301,Sakda,09-Mar-06,Copper,1,7.301,1.92E-07
20330,20330,235712,7.3,Chai,21-Aug-02,Copper,1,7.3,1.92E-07
26428,26428,298785,7.3,Chai,16-Aug-03,Copper,1,7.3,1.92E-07
87269,87269,1327003,7.3,Somchair,22-Jul-10,Copper,1,7.3,1.92E-07
90651,90651,1355216,7.3,Kohsoom,15-Dec-10,Copper,1,7.3,1.92E-07
92799,92799,1617444,7.3,Achara,16-Apr-11,Copper,1,7.3,1.92E-07
118854,118854,3444748,7.29,Kannika,14-May-15,Copper,1,7.29,1.92E-07
130147,130147,3303457,7.28,Sakda,02-Dec-16,Copper,1,7.28,1.92E-07
35702,35702,613617,7.277,Kannika,11-Mar-05,Copper,1,7.277,1.92E-07
27387,27387,305167,7.27,Sakda,23-Oct-03,Copper,1,7.27,1.92E-07
103316,103316,2165970,7.27,Decha,20-Jan-13,Copper,1,7.27,1.92E-07
57949,57949,803211,7.261,Chai,25-Apr-07,Copper,1,7.261,1.91E-07
130089,130089,3302387,7.24,Sakda,02-Dec-16,Copper,1,7.24,1.91E-07
61927,61927,802039,7.235,Chai,12-Sep-07,Copper,1,7.235,1.91E-07
32577,32577,503974,7.223,Boonsri,10-Sep-04,Copper,1,7.223,1.90E-07
23208,23208,299709,7.22,Chai,29-Jan-03,Copper,1,7.22,1.90E-07
30364,30364,518728,7.205,Kannika,22-May-04,Copper,1,7.205,1.90E-07
61096,61096,813362,7.205,Kannika,11-Aug-07,Copper,1,7.205,1.90E-07
44410,44410,696835,7.2,Chai,19-Jan-06,Copper,1,7.2,1.90E-07
76465,76465,1022761,7.2,Kannika,08-May-09,Copper,1,7.2,1.90E-07
77425,77425,1023985,7.2,Sakda,12-Jun-09,Copper,1,7.2,1.90E-07
77470,77470,1025106,7.2,Sakda,12-Jun-09,Copper,1,7.2,1.90E-07
80143,80143,1023024,7.2,Kannika,09-Sep-09,Copper,1,7.2,1.90E-07
84811,84811,1326809,7.2,Somchair,20-Mar-10,Copper,1,7.2,1.90E-07
85834,85834,1351140,7.2,Sakda,14-May-10,Copper,1,7.2,1.90E-07
86324,86324,1328085,7.19,Decha,17-Jun-10,Copper,1,7.19,1.89E-07
33391,33391,520281,7.183,Kannika,12-Nov-04,Copper,1,7.183,1.89E-07
128348,128348,3302790,7.18,Sakda,03-Sep-16,Copper,1,7.18,1.89E-07
120943,120943,3445990,7.17,Sakda,20-Aug-15,Copper,1,7.17,1.89E-07
30511,30511,501394,7.158,Boonsri,28-May-04,Copper,1,7.158,1.89E-07
29146,29146,513521,7.15,Chai,22-Feb-04,Copper,1,7.15,1.88E-07
32722,32722,504009,7.149,Boonsri,24-Sep-04,Copper,1,7.149,1.88E-07
32617,32617,512854,7.14,Chai,17-Sep-04,Copper,1,7.14,1.88E-07
23789,23789,299140,7.13,Chai,19-Mar-03,Copper,1,7.13,1.88E-07
39894,39894,605295,7.13,Chai,31-Jul-05,Copper,1,7.13,1.88E-07
33057,33057,513917,7.129,Chai,11-Oct-04,Copper,1,7.129,1.88E-07
33255,33255,513930,7.129,Chai,30-Oct-04,Copper,1,7.129,1.88E-07
128378,128378,3303325,7.12,Sakda,03-Sep-16,Copper,1,7.12,1.88E-07
92479,92479,1635743,7.1,Kannika,06-Apr-11,Copper,1,7.1,1.87E-07
104766,104766,2166116,7.1,Decha,18-Apr-13,Copper,1,7.1,1.87E-07
41750,41750,604041,7.06,Chai,29-Sep-05,Copper,1,7.06,1.86E-07
19466,19466,228491,7.05,Boonsri,13-Jun-02,Copper,1,7.05,1.86E-07
37657,37657,603630,7.04,Chai,16-May-05,Copper,1,7.04,1.85E-07
91849,91849,1616928,7.04,Decha,19-Feb-11,Copper,1,7.04,1.85E-07
26849,26849,300997,7.02,Busarakhan,16-Sep-03,Copper,1,7.02,1.85E-07
41907,41907,592303,7.02,Boonsri,02-Oct-05,Copper,1,7.02,1.85E-07
31312,31312,503833,7.012,Boonsri,09-Jul-04,Copper,1,7.012,1.85E-07
53154,53154,697693,7.011,Chai,25-Nov-06,Copper,1,7.011,1.85E-07
36531,36531,613662,7.01,Kannika,08-Apr-05,Copper,1,7.01,1.85E-07
6076,6076,41935,7,Boonsri,22-Jul-99,Copper,1,7,1.84E-07
9871,9871,111579,7,Kannika,29-Apr-00,Copper,1,7,1.84E-07
13120,13120,97890,7,Boonsri,08-Dec-00,Copper,1,7,1.84E-07
65551,65551,903328,7,Chai,18-Jan-08,Copper,1,7,1.84E-07
66184,66184,914223,7,Sakda,23-Feb-08,Copper,1,7,1.84E-07
80055,80055,1020773,7,Kannika,09-Sep-09,Copper,1,7,1.84E-07
84727,84727,1342543,7,Chai,18-Mar-10,Copper,1,7,1.84E-07
86104,86104,1326901,7,Somchair,22-May-10,Copper,1,7,1.84E-07
90285,90285,1327849,7,Busarakhan,09-Dec-10,Copper,1,7,1.84E-07
95526,95526,1616262,7,Somchair,23-Sep-11,Copper,1,7,1.84E-07
121667,121667,3445487,7,Sakda,25-Sep-15,Copper,1,7,1.84E-07
130118,130118,3302922,6.99,Sakda,02-Dec-16,Copper,1,6.99,1.84E-07
23085,23085,304537,6.98,Sakda,24-Jan-03,Copper,1,6.98,1.84E-07
117307,117307,3383548,6.97,Somchair,14-Feb-15,Copper,1,6.97,1.84E-07
88553,88553,1328186,6.96,Decha,16-Sep-10,Copper,1,6.96,1.83E-07
130058,130058,3301849,6.96,Kannika,02-Dec-16,Copper,1,6.96,1.83E-07
23309,23309,292857,6.95,Boonsri,13-Feb-03,Copper,1,6.95,1.83E-07
26054,26054,293168,6.943,Boonsri,25-Jul-03,Copper,1,6.943,1.83E-07
120914,120914,3445438,6.93,Sakda,20-Aug-15,Copper,1,6.93,1.83E-07
59139,59139,816533,6.929,Sakda,07-Jun-07,Copper,1,6.929,1.83E-07
30484,30484,522329,6.919,Sakda,22-May-04,Copper,1,6.919,1.82E-07
39640,39640,605242,6.912,Chai,23-Jul-05,Copper,1,6.912,1.82E-07
22074,22074,229617,6.91,Boonsri,07-Nov-02,Copper,1,6.91,1.82E-07
31180,31180,513734,6.904,Chai,27-Jun-04,Copper,1,6.904,1.82E-07
72353,72353,906012,6.9,Somchair,17-Nov-08,Copper,1,6.9,1.82E-07
76603,76603,1026160,6.9,Sakda,08-May-09,Copper,1,6.9,1.82E-07
80099,80099,1021867,6.9,Kannika,09-Sep-09,Copper,1,6.9,1.82E-07
88004,88004,1328147,6.9,Decha,21-Aug-10,Copper,1,6.9,1.82E-07
103824,103824,2163148,6.9,Boonsri,21-Feb-13,Copper,1,6.9,1.82E-07
31283,31283,502681,6.898,Boonsri,09-Jul-04,Copper,1,6.898,1.82E-07
63989,63989,805412,6.895,Chai,23-Nov-07,Copper,1,6.895,1.82E-07
118941,118941,3446406,6.89,Sakda,14-May-15,Copper,1,6.89,1.82E-07
58695,58695,791161,6.882,Boonsri,24-May-07,Copper,1,6.882,1.81E-07
21275,21275,235795,6.87,Chai,10-Oct-02,Copper,1,6.87,1.81E-07
48160,48160,712126,6.868,Sakda,08-Jun-06,Copper,1,6.868,1.81E-07
48918,48918,708281,6.868,Kannika,11-Jul-06,Copper,1,6.868,1.81E-07
33988,33988,521805,6.866,Sakda,11-Dec-04,Copper,1,6.866,1.81E-07
33401,33401,520993,6.853,Sakda,12-Nov-04,Copper,1,6.853,1.81E-07
31975,31975,520211,6.85,Kannika,19-Aug-04,Copper,1,6.85,1.80E-07
57086,57086,788021,6.845,Boonsri,06-Apr-07,Copper,1,6.845,1.80E-07
35131,35131,618416,6.821,Sakda,11-Feb-05,Copper,1,6.821,1.80E-07
23417,23417,303524,6.82,Kannika,21-Feb-03,Copper,1,6.82,1.80E-07
23581,23581,298420,6.82,Chai,28-Feb-03,Copper,1,6.82,1.80E-07
24651,24651,298550,6.82,Chai,27-Apr-03,Copper,1,6.82,1.80E-07
35065,35065,616458,6.817,Sakda,11-Feb-05,Copper,1,6.817,1.80E-07
45539,45539,698332,6.812,Chai,28-Feb-06,Copper,1,6.812,1.79E-07
66141,66141,913268,6.8,Sakda,23-Feb-08,Copper,1,6.8,1.79E-07
70301,70301,914554,6.8,Sakda,06-Sep-08,Copper,1,6.8,1.79E-07
36165,36165,591523,6.797,Boonsri,25-Mar-05,Copper,1,6.797,1.79E-07
65137,65137,805569,6.79,Chai,28-Dec-07,Copper,1,6.79,1.79E-07
31809,31809,511671,6.78,Chai,13-Aug-04,Copper,1,6.78,1.79E-07
26557,26557,303708,6.77,Kannika,27-Aug-03,Copper,1,6.77,1.78E-07
33160,33160,502974,6.77,Boonsri,22-Oct-04,Copper,1,6.77,1.78E-07
53328,53328,687541,6.754,Boonsri,07-Dec-06,Copper,1,6.754,1.78E-07
48205,48205,697230,6.753,Chai,18-Jun-06,Copper,1,6.753,1.78E-07
42056,42056,606975,6.751,Chai,10-Oct-05,Copper,1,6.751,1.78E-07
27691,27691,303794,6.74,Kannika,20-Nov-03,Copper,1,6.74,1.78E-07
56159,56159,790898,6.724,Boonsri,09-Mar-07,Copper,1,6.724,1.77E-07
25966,25966,304028,6.72,Kannika,24-Jul-03,Copper,1,6.72,1.77E-07
26029,26029,305071,6.72,Sakda,24-Jul-03,Copper,1,6.72,1.77E-07
115040,115040,2623239,6.72,Kannika,06-Nov-14,Copper,1,6.72,1.77E-07
65705,65705,905576,6.7,Somchair,03-Feb-08,Copper,1,6.7,1.77E-07
76419,76419,1021604,6.7,Kannika,08-May-09,Copper,1,6.7,1.77E-07
85507,85507,1324731,6.7,Boonsri,22-Apr-10,Copper,1,6.7,1.77E-07
100109,100109,1968094,6.7,Achara,16-Jun-12,Copper,1,6.7,1.77E-07
33800,33800,511862,6.695,Chai,05-Dec-04,Copper,1,6.695,1.76E-07
56028,56028,804656,6.683,Chai,28-Feb-07,Copper,1,6.683,1.76E-07
40563,40563,606789,6.677,Chai,18-Aug-05,Copper,1,6.677,1.76E-07
43212,43212,594074,6.671,Boonsri,25-Nov-05,Copper,1,6.671,1.76E-07
61340,61340,818875,6.671,Sakda,11-Aug-07,Copper,1,6.671,1.76E-07
30929,30929,511568,6.67,Chai,18-Jun-04,Copper,1,6.67,1.76E-07
32692,32692,502893,6.669,Boonsri,24-Sep-04,Copper,1,6.669,1.76E-07
53490,53490,710488,6.614,Sakda,07-Dec-06,Copper,1,6.614,1.74E-07
36212,36212,593236,6.605,Boonsri,25-Mar-05,Copper,1,6.605,1.74E-07
50280,50280,700248,6.6,Chai,18-Aug-06,Copper,1,6.6,1.74E-07
40663,40663,605408,6.598,Chai,25-Aug-05,Copper,1,6.598,1.74E-07
22841,22841,299681,6.59,Chai,17-Jan-03,Copper,1,6.59,1.74E-07
27165,27165,301026,6.59,Busarakhan,09-Oct-03,Copper,1,6.59,1.74E-07
117599,117599,3443561,6.59,Kannika,12-Mar-15,Copper,1,6.59,1.74E-07
21098,21098,227762,6.58,Boonsri,27-Sep-02,Copper,1,6.58,1.73E-07
93946,93946,1615461,6.5719,Boonsri,23-Jun-11,Copper,1,6.5719,1.73E-07
22625,22625,238502,6.57,Somchair,15-Dec-02,Copper,1,6.57,1.73E-07
127726,127726,3301090,6.57,Kannika,07-Aug-16,Copper,1,6.57,1.73E-07
130026,130026,3301282,6.57,Kannika,02-Dec-16,Copper,1,6.57,1.73E-07
30836,30836,520153,6.565,Kannika,12-Jun-04,Copper,1,6.565,1.73E-07
40843,40843,593778,6.556,Boonsri,26-Aug-05,Copper,1,6.556,1.73E-07
37574,37574,617555,6.547,Sakda,13-May-05,Copper,1,6.547,1.72E-07
25614,25614,305040,6.54,Sakda,26-Jun-03,Copper,1,6.54,1.72E-07
38680,38680,607809,6.538,Somchair,17-Jun-05,Copper,1,6.538,1.72E-07
64862,64862,805519,6.526,Chai,20-Dec-07,Copper,1,6.526,1.72E-07
94497,94497,1615537,6.5098,Boonsri,20-Jul-11,Copper,1,6.5098,1.71E-07
33898,33898,518917,6.501,Kannika,11-Dec-04,Copper,1,6.501,1.71E-07
37215,37215,602530,6.501,Kohsoom,25-Apr-05,Copper,1,6.501,1.71E-07
65512,65512,902203,6.5,Chai,18-Jan-08,Copper,1,6.5,1.71E-07
84231,84231,1354647,6.5,Kohsoom,18-Feb-10,Copper,1,6.5,1.71E-07
84757,84757,1343747,6.5,Chai,18-Mar-10,Copper,1,6.5,1.71E-07
92983,92983,1636706,6.5,Kannika,12-May-11,Copper,1,6.5,1.71E-07
94114,94114,1643581,6.5,Kohsoom,30-Jun-11,Copper,1,6.5,1.71E-07
33607,33607,511836,6.499,Chai,26-Nov-04,Copper,1,6.499,1.71E-07
25591,25591,304695,6.49,Sakda,26-Jun-03,Copper,1,6.49,1.71E-07
37400,37400,613711,6.49,Kannika,13-May-05,Copper,1,6.49,1.71E-07
118826,118826,3444200,6.48,Kannika,14-May-15,Copper,1,6.48,1.71E-07
30436,30436,520829,6.478,Sakda,22-May-04,Copper,1,6.478,1.71E-07
21505,21505,245665,6.47,Sakda,12-Oct-02,Copper,1,6.47,1.70E-07
125285,125285,3301467,6.47,Kannika,01-Apr-16,Copper,1,6.47,1.70E-07
24166,24166,300424,6.46,Somchair,30-Mar-03,Copper,1,6.46,1.70E-07
84461,84461,1338684,6.46,Tansanee,11-Mar-10,Copper,1,6.46,1.70E-07
22710,22710,243659,6.44,Kannika,18-Dec-02,Copper,1,6.44,1.70E-07
50189,50189,697378,6.438,Chai,18-Aug-06,Copper,1,6.438,1.70E-07
61981,61981,803683,6.435,Chai,12-Sep-07,Copper,1,6.435,1.70E-07
23389,23389,303162,6.43,Kannika,21-Feb-03,Copper,1,6.43,1.69E-07
33236,33236,511790,6.428,Chai,30-Oct-04,Copper,1,6.428,1.69E-07
63578,63578,813531,6.428,Kannika,21-Nov-07,Copper,1,6.428,1.69E-07
31001,31001,514574,6.426,Somchair,19-Jun-04,Copper,1,6.426,1.69E-07
33306,33306,503015,6.424,Boonsri,05-Nov-04,Copper,1,6.424,1.69E-07
51088,51088,709388,6.415,Kannika,14-Sep-06,Copper,1,6.415,1.69E-07
117700,117700,3445215,6.41,Sakda,12-Mar-15,Copper,1,6.41,1.69E-07
26973,26973,298855,6.4,Chai,08-Oct-03,Copper,1,6.4,1.69E-07
66227,66227,915188,6.4,Sakda,23-Feb-08,Copper,1,6.4,1.69E-07
67266,67266,905658,6.4,Somchair,03-May-08,Copper,1,6.4,1.69E-07
82078,82078,1026598,6.4,Sakda,13-Nov-09,Copper,1,6.4,1.69E-07
58452,58452,818701,6.399,Sakda,10-May-07,Copper,1,6.399,1.69E-07
24454,24454,303589,6.39,Kannika,25-Apr-03,Copper,1,6.39,1.68E-07
61642,61642,807608,6.389,Busarakhan,25-Aug-07,Copper,1,6.389,1.68E-07
26885,26885,303734,6.38,Kannika,17-Sep-03,Copper,1,6.38,1.68E-07
88971,88971,1325106,6.38,Boonsri,15-Oct-10,Copper,1,6.38,1.68E-07
52924,52924,702509,6.371,Busarakhan,22-Nov-06,Copper,1,6.371,1.68E-07
21371,21371,239150,6.37,Busarakhan,12-Oct-02,Copper,1,6.37,1.68E-07
86059,86059,1328050,6.37,Decha,19-May-10,Copper,1,6.37,1.68E-07
54964,54964,790769,6.366,Boonsri,25-Jan-07,Copper,1,6.366,1.68E-07
58943,58943,804904,6.364,Chai,31-May-07,Copper,1,6.364,1.68E-07
36296,36296,603499,6.361,Chai,31-Mar-05,Copper,1,6.361,1.68E-07
25045,25045,305010,6.36,Sakda,22-May-03,Copper,1,6.36,1.68E-07
23554,23554,297930,6.35,Kohsoom,28-Feb-03,Copper,1,6.35,1.67E-07
26936,26936,304779,6.35,Sakda,18-Sep-03,Copper,1,6.35,1.67E-07
41945,41945,593943,6.332,Boonsri,02-Oct-05,Copper,1,6.332,1.67E-07
52144,52144,684148,6.33,Boonsri,26-Oct-06,Copper,1,6.33,1.67E-07
61291,61291,817773,6.322,Sakda,11-Aug-07,Copper,1,6.322,1.67E-07
32186,32186,503939,6.32,Boonsri,27-Aug-04,Copper,1,6.32,1.66E-07
40366,40366,618701,6.3,Sakda,12-Aug-05,Copper,1,6.3,1.66E-07
92527,92527,1637515,6.3,Kannika,06-Apr-11,Copper,1,6.3,1.66E-07
63630,63630,814678,6.284,Kannika,21-Nov-07,Copper,1,6.284,1.66E-07
126589,126589,3303190,6.28,Sakda,11-Jun-16,Copper,1,6.28,1.65E-07
127694,127694,3300526,6.28,Kannika,07-Aug-16,Copper,1,6.28,1.65E-07
24579,24579,304296,6.27,Sakda,26-Apr-03,Copper,1,6.27,1.65E-07
26537,26537,303370,6.27,Kannika,27-Aug-03,Copper,1,6.27,1.65E-07
32493,32493,513866,6.27,Chai,09-Sep-04,Copper,1,6.27,1.65E-07
87661,87661,1338910,6.27,Tansanee,14-Aug-10,Copper,1,6.27,1.65E-07
129995,129995,3300716,6.27,Kannika,02-Dec-16,Copper,1,6.27,1.65E-07
36117,36117,589888,6.265,Boonsri,25-Mar-05,Copper,1,6.265,1.65E-07
52661,52661,711429,6.255,Sakda,09-Nov-06,Copper,1,6.255,1.65E-07
59648,59648,803369,6.254,Chai,21-Jun-07,Copper,1,6.254,1.65E-07
40517,40517,605352,6.244,Chai,18-Aug-05,Copper,1,6.244,1.64E-07
42951,42951,604173,6.241,Chai,19-Nov-05,Copper,1,6.241,1.64E-07
45063,45063,710003,6.24,Sakda,10-Feb-06,Copper,1,6.24,1.64E-07
46702,46702,697063,6.237,Chai,23-Apr-06,Copper,1,6.237,1.64E-07
26180,26180,293818,6.236,Boonsri,07-Aug-03,Copper,1,6.236,1.64E-07
62033,62033,805213,6.226,Chai,12-Sep-07,Copper,1,6.226,1.64E-07
23444,23444,303871,6.21,Kannika,21-Feb-03,Copper,1,6.21,1.64E-07
33278,33278,501784,6.209,Boonsri,05-Nov-04,Copper,1,6.209,1.64E-07
21651,21651,235836,6.2,Chai,24-Oct-02,Copper,1,6.2,1.63E-07
29034,29034,520736,6.2,Sakda,19-Feb-04,Copper,1,6.2,1.63E-07
45601,45601,683374,6.2,Boonsri,09-Mar-06,Copper,1,6.2,1.63E-07
76373,76373,1020510,6.2,Kannika,08-May-09,Copper,1,6.2,1.63E-07
82038,82038,1025450,6.2,Sakda,13-Nov-09,Copper,1,6.2,1.63E-07
84697,84697,1341339,6.2,Chai,18-Mar-10,Copper,1,6.2,1.63E-07
87495,87495,1354931,6.2,Kohsoom,28-Jul-10,Copper,1,6.2,1.63E-07
46114,46114,686706,6.187,Boonsri,23-Mar-06,Copper,1,6.187,1.63E-07
61493,61493,791490,6.184,Boonsri,23-Aug-07,Copper,1,6.184,1.63E-07
51460,51460,698975,6.182,Chai,29-Sep-06,Copper,1,6.182,1.63E-07
120753,120753,3444886,6.18,Kannika,19-Aug-15,Copper,1,6.18,1.63E-07
35472,35472,603416,6.175,Chai,28-Feb-05,Copper,1,6.175,1.63E-07
118184,118184,3443603,6.17,Kannika,02-Apr-15,Copper,1,6.17,1.63E-07
125253,125253,3300900,6.17,Kannika,01-Apr-16,Copper,1,6.17,1.63E-07
31482,31482,511619,6.169,Chai,12-Jul-04,Copper,1,6.169,1.63E-07
49866,49866,708341,6.168,Kannika,10-Aug-06,Copper,1,6.168,1.62E-07
39185,39185,613815,6.161,Kannika,08-Jul-05,Copper,1,6.161,1.62E-07
23109,23109,304883,6.16,Sakda,24-Jan-03,Copper,1,6.16,1.62E-07
26665,26665,304753,6.16,Sakda,28-Aug-03,Copper,1,6.16,1.62E-07
25736,25736,293127,6.145,Boonsri,10-Jul-03,Copper,1,6.145,1.62E-07
43064,43064,608067,6.142,Somchair,24-Nov-05,Copper,1,6.142,1.62E-07
46813,46813,683523,6.133,Boonsri,27-Apr-06,Copper,1,6.133,1.62E-07
126559,126559,3302655,6.13,Sakda,11-Jun-16,Copper,1,6.13,1.61E-07
50811,50811,685692,6.126,Boonsri,07-Sep-06,Copper,1,6.126,1.61E-07
39413,39413,618648,6.112,Sakda,08-Jul-05,Copper,1,6.112,1.61E-07
82325,82325,1011597,6.1,Achara,19-Nov-09,Copper,1,6.1,1.61E-07
94056,94056,1616139,6.1,Somchair,29-Jun-11,Copper,1,6.1,1.61E-07
111977,111977,2627558,6.1,Kohsoom,25-Jun-14,Copper,1,6.1,1.61E-07
121830,121830,3444434,6.1,Kannika,08-Oct-15,Copper,1,6.1,1.61E-07
27335,27335,304461,6.09,Sakda,23-Oct-03,Copper,1,6.09,1.60E-07
41223,41223,616807,6.083,Sakda,09-Sep-05,Copper,1,6.083,1.60E-07
46390,46390,685078,6.074,Boonsri,06-Apr-06,Copper,1,6.074,1.60E-07
51044,51044,708402,6.058,Kannika,14-Sep-06,Copper,1,6.058,1.60E-07
26685,26685,305120,6.05,Sakda,28-Aug-03,Copper,1,6.05,1.59E-07
126529,126529,3302120,6.04,Sakda,11-Jun-16,Copper,1,6.04,1.59E-07
30789,30789,518760,6.034,Kannika,12-Jun-04,Copper,1,6.034,1.59E-07
22478,22478,229669,6.03,Boonsri,12-Dec-02,Copper,1,6.03,1.59E-07
38794,38794,606648,6.023,Chai,20-Jun-05,Copper,1,6.023,1.59E-07
22522,22522,236889,6.02,Chai,13-Dec-02,Copper,1,6.02,1.59E-07
120723,120723,3444338,6.02,Kannika,19-Aug-15,Copper,1,6.02,1.59E-07
50007,50007,711251,6.019,Sakda,10-Aug-06,Copper,1,6.019,1.59E-07
39856,39856,603853,6.018,Chai,31-Jul-05,Copper,1,6.018,1.59E-07
44836,44836,683277,6.016,Boonsri,10-Feb-06,Copper,1,6.016,1.58E-07
23858,23858,293529,6.01,Boonsri,20-Mar-03,Copper,1,6.01,1.58E-07
31757,31757,502767,6.01,Boonsri,13-Aug-04,Copper,1,6.01,1.58E-07
51187,51187,685735,6.004,Boonsri,21-Sep-06,Copper,1,6.004,1.58E-07
39231,39231,614794,6.001,Kannika,08-Jul-05,Copper,1,6.001,1.58E-07
2172,2172,2564,6,Boonsri,05-Sep-98,Copper,1,6,1.58E-07
6484,6484,41218,6,Boonsri,19-Aug-99,Copper,1,6,1.58E-07
9841,9841,110778,6,Kannika,29-Apr-00,Copper,1,6,1.58E-07
10530,10530,98468,6,Boonsri,09-Jun-00,Copper,1,6,1.58E-07
11400,11400,97753,6,Boonsri,17-Aug-00,Copper,1,6,1.58E-07
11427,11427,98542,6,Boonsri,17-Aug-00,Copper,1,6,1.58E-07
11885,11885,113363,6,Sakda,21-Sep-00,Copper,1,6,1.58E-07
12017,12017,106524,6,Chai,23-Sep-00,Copper,1,6,1.58E-07
13706,13706,165292,6,Kohsoom,28-Jan-01,Copper,1,6,1.58E-07
38395,38395,617613,6,Sakda,10-Jun-05,Copper,1,6,1.58E-07
76557,76557,1025039,6,Sakda,08-May-09,Copper,1,6,1.58E-07
76998,76998,1009515,6,Somchair,25-May-09,Copper,1,6,1.58E-07
78382,78382,1024050,6,Sakda,11-Jul-09,Copper,1,6,1.58E-07
85407,85407,1326855,6,Somchair,18-Apr-10,Copper,1,6,1.58E-07
92956,92956,1635820,6,Kannika,12-May-11,Copper,1,6,1.58E-07
94632,94632,1616181,6,Somchair,03-Aug-11,Copper,1,6,1.58E-07
100013,100013,2218345,6,Kannika,08-Jun-12,Copper,1,6,1.58E-07
106244,106244,2188538,6,Kohsoom,25-Jul-13,Copper,1,6,1.58E-07
111342,111342,2627511,6,Kohsoom,28-May-14,Copper,1,6,1.58E-07
26155,26155,293200,5.988,Boonsri,07-Aug-03,Copper,1,5.988,1.58E-07
33246,33246,512911,5.986,Chai,30-Oct-04,Copper,1,5.986,1.58E-07
32812,32812,502932,5.973,Boonsri,08-Oct-04,Copper,1,5.973,1.57E-07
23608,23608,299106,5.97,Chai,28-Feb-03,Copper,1,5.97,1.57E-07
25861,25861,300084,5.97,Chai,10-Jul-03,Copper,1,5.97,1.57E-07
55096,55096,802864,5.969,Chai,27-Jan-07,Copper,1,5.969,1.57E-07
32783,32783,501711,5.966,Boonsri,08-Oct-04,Copper,1,5.966,1.57E-07
33130,33130,501745,5.964,Boonsri,22-Oct-04,Copper,1,5.964,1.57E-07
27191,27191,298887,5.96,Chai,12-Oct-03,Copper,1,5.96,1.57E-07
118797,118797,3443648,5.95,Kannika,14-May-15,Copper,1,5.95,1.57E-07
52616,52616,710436,5.943,Sakda,09-Nov-06,Copper,1,5.943,1.57E-07
45252,45252,686607,5.93,Boonsri,24-Feb-06,Copper,1,5.93,1.56E-07
54761,54761,805985,5.93,Somchair,24-Jan-07,Copper,1,5.93,1.56E-07
23689,23689,300764,5.92,Busarakhan,28-Feb-03,Copper,1,5.92,1.56E-07
103246,103246,2163060,5.92,Boonsri,17-Jan-13,Copper,1,5.92,1.56E-07
123557,123557,3301330,5.92,Kannika,09-Jan-16,Copper,1,5.92,1.56E-07
39930,39930,606740,5.914,Chai,31-Jul-05,Copper,1,5.914,1.56E-07
29852,29852,512490,5.91,Chai,12-Apr-04,Copper,1,5.91,1.56E-07
