,X,id,value,location,dates,measure,micrograms,value1,normal
62760,62760,805315,3.948,Chai,07-Oct-07,Nickel,1,3.948,1.04E-07
126564,126564,3302665,3.94,Sakda,11-Jun-16,Nickel,1,3.94,1.04E-07
31148,31148,511596,3.935,Chai,27-Jun-04,Nickel,1,3.935,1.04E-07
47288,47288,707207,3.933,Kannika,11-May-06,Nickel,1,3.933,1.04E-07
39861,39861,603858,3.927,Chai,31-Jul-05,Nickel,1,3.927,1.03E-07
129636,129636,3296672,3.926,Chai,11-Nov-16,Nickel,1,3.926,1.03E-07
27316,27316,294527,3.92,Boonsri,23-Oct-03,Nickel,1,3.92,1.03E-07
46002,46002,699864,3.917,Chai,17-Mar-06,Nickel,1,3.917,1.03E-07
44309,44309,709967,3.914,Sakda,13-Jan-06,Nickel,1,3.914,1.03E-07
44415,44415,696840,3.912,Chai,19-Jan-06,Nickel,1,3.912,1.03E-07
44487,44487,699713,3.902,Chai,19-Jan-06,Nickel,1,3.902,1.03E-07
17650,17650,174818,3.9,Sakda,21-Dec-01,Nickel,1,3.9,1.03E-07
33851,33851,514005,3.896,Chai,05-Dec-04,Nickel,1,3.896,1.03E-07
41877,41877,590601,3.883,Boonsri,02-Oct-05,Nickel,1,3.883,1.02E-07
30172,30172,519379,3.881,Kannika,24-Apr-04,Nickel,1,3.881,1.02E-07
47318,47318,708173,3.862,Kannika,11-May-06,Nickel,1,3.862,1.02E-07
45877,45877,711003,3.861,Sakda,09-Mar-06,Nickel,1,3.861,1.02E-07
53677,53677,699243,3.859,Chai,10-Dec-06,Nickel,1,3.859,1.02E-07
125763,125763,3293853,3.84,Chai,12-May-16,Nickel,1,3.84,1.01E-07
27143,27143,300657,3.82,Somchair,09-Oct-03,Nickel,1,3.82,1.01E-07
31391,31391,520186,3.812,Kannika,10-Jul-04,Nickel,1,3.812,1.00E-07
33506,33506,513959,3.81,Chai,21-Nov-04,Nickel,1,3.81,1.00E-07
42852,42852,616907,3.807,Sakda,11-Nov-05,Nickel,1,3.807,1.00E-07
52840,52840,700523,3.804,Chai,15-Nov-06,Nickel,1,3.804,1.00E-07
65595,65595,904467,3.8,Chai,18-Jan-08,Nickel,1,3.8,1.00E-07
95783,95783,1643745,3.8,Kohsoom,28-Sep-11,Nickel,1,3.8,1.00E-07
54372,54372,814023,3.79,Kannika,11-Jan-07,Nickel,1,3.79,9.98E-08
18586,18586,238998,3.78,Busarakhan,20-Apr-02,Nickel,1,3.78,9.96E-08
18827,18827,243426,3.77,Kannika,27-Apr-02,Nickel,1,3.77,9.93E-08
25143,25143,299964,3.76,Chai,25-May-03,Nickel,1,3.76,9.91E-08
39044,39044,590271,3.76,Boonsri,08-Jul-05,Nickel,1,3.76,9.91E-08
107075,107075,2166389,3.76,Decha,19-Sep-13,Nickel,1,3.76,9.91E-08
58846,58846,807421,3.755,Busarakhan,26-May-07,Nickel,1,3.755,9.89E-08
53158,53158,697697,3.747,Chai,25-Nov-06,Nickel,1,3.747,9.87E-08
46264,46264,697036,3.735,Chai,29-Mar-06,Nickel,1,3.735,9.84E-08
37405,37405,613716,3.728,Kannika,13-May-05,Nickel,1,3.728,9.82E-08
41630,41630,607970,3.727,Somchair,24-Sep-05,Nickel,1,3.727,9.82E-08
59601,59601,801783,3.715,Chai,21-Jun-07,Nickel,1,3.715,9.79E-08
18896,18896,245515,3.71,Sakda,27-Apr-02,Nickel,1,3.71,9.77E-08
101835,101835,1967695,3.71,Decha,19-Oct-12,Nickel,1,3.71,9.77E-08
63459,63459,817977,3.709,Sakda,10-Nov-07,Nickel,1,3.709,9.77E-08
28792,28792,502314,3.702,Boonsri,12-Feb-04,Nickel,1,3.702,9.75E-08
70348,70348,915513,3.7,Sakda,06-Sep-08,Nickel,1,3.7,9.75E-08
76158,76158,1009458,3.7,Somchair,25-Apr-09,Nickel,1,3.7,9.75E-08
116322,116322,2627841,3.7,Kohsoom,17-Dec-14,Nickel,1,3.7,9.75E-08
64663,64663,790291,3.699,Boonsri,20-Dec-07,Nickel,1,3.699,9.74E-08
62141,62141,790136,3.697,Boonsri,20-Sep-07,Nickel,1,3.697,9.74E-08
36335,36335,604897,3.692,Chai,31-Mar-05,Nickel,1,3.692,9.73E-08
18850,18850,244119,3.69,Sakda,27-Apr-02,Nickel,1,3.69,9.72E-08
88725,88725,1325820,3.6855,Boonsri,29-Sep-10,Nickel,1,3.6855,9.71E-08
32473,32473,512831,3.67,Chai,09-Sep-04,Nickel,1,3.67,9.67E-08
126594,126594,3303200,3.65,Sakda,11-Jun-16,Nickel,1,3.65,9.62E-08
47685,47685,696069,3.644,Kohsoom,27-May-06,Nickel,1,3.644,9.60E-08
30346,30346,513667,3.64,Chai,16-May-04,Nickel,1,3.64,9.59E-08
32297,32297,520243,3.64,Kannika,03-Sep-04,Nickel,1,3.64,9.59E-08
126534,126534,3302130,3.63,Sakda,11-Jun-16,Nickel,1,3.63,9.56E-08
63511,63511,819050,3.613,Sakda,10-Nov-07,Nickel,1,3.613,9.52E-08
30817,30817,519452,3.612,Kannika,12-Jun-04,Nickel,1,3.612,9.52E-08
95149,95149,1615626,3.6057,Boonsri,18-Aug-11,Nickel,1,3.6057,9.50E-08
64612,64612,788832,3.584,Boonsri,20-Dec-07,Nickel,1,3.584,9.44E-08
27958,27958,300291,3.58,Chai,28-Nov-03,Nickel,1,3.58,9.43E-08
26756,26756,298215,3.575,Kohsoom,13-Sep-03,Nickel,1,3.575,9.42E-08
32161,32161,502818,3.57,Boonsri,27-Aug-04,Nickel,1,3.57,9.40E-08
45729,45729,707113,3.57,Kannika,09-Mar-06,Nickel,1,3.57,9.40E-08
43921,43921,605817,3.55,Chai,16-Dec-05,Nickel,1,3.55,9.35E-08
32787,32787,501715,3.54,Boonsri,08-Oct-04,Nickel,1,3.54,9.33E-08
31184,31184,513738,3.536,Chai,27-Jun-04,Nickel,1,3.536,9.32E-08
46118,46118,686710,3.533,Boonsri,23-Mar-06,Nickel,1,3.533,9.31E-08
32247,32247,518852,3.53,Kannika,03-Sep-04,Nickel,1,3.53,9.30E-08
32602,32602,511752,3.53,Chai,17-Sep-04,Nickel,1,3.53,9.30E-08
24121,24121,299174,3.52,Chai,29-Mar-03,Nickel,1,3.52,9.27E-08
23162,23162,298359,3.51,Chai,29-Jan-03,Nickel,1,3.51,9.25E-08
62857,62857,814620,3.51,Kannika,13-Oct-07,Nickel,1,3.51,9.25E-08
58700,58700,791170,3.508,Boonsri,24-May-07,Nickel,1,3.508,9.24E-08
59652,59652,803377,3.507,Chai,21-Jun-07,Nickel,1,3.507,9.24E-08
64816,64816,804035,3.505,Chai,20-Dec-07,Nickel,1,3.505,9.23E-08
65556,65556,903333,3.5,Chai,18-Jan-08,Nickel,1,3.5,9.22E-08
70306,70306,914559,3.5,Sakda,06-Sep-08,Nickel,1,3.5,9.22E-08
70474,70474,912639,3.5,Kannika,07-Sep-08,Nickel,1,3.5,9.22E-08
82329,82329,1011605,3.5,Achara,19-Nov-09,Nickel,1,3.5,9.22E-08
83637,83637,1338613,3.5,Tansanee,23-Jan-10,Nickel,1,3.5,9.22E-08
83840,83840,1338643,3.5,Tansanee,07-Feb-10,Nickel,1,3.5,9.22E-08
84465,84465,1338692,3.5,Tansanee,11-Mar-10,Nickel,1,3.5,9.22E-08
85247,85247,1338734,3.5,Tansanee,11-Apr-10,Nickel,1,3.5,9.22E-08
86234,86234,1338800,3.5,Tansanee,05-Jun-10,Nickel,1,3.5,9.22E-08
86893,86893,1338836,3.5,Tansanee,09-Jul-10,Nickel,1,3.5,9.22E-08
87332,87332,1338877,3.5,Tansanee,22-Jul-10,Nickel,1,3.5,9.22E-08
87665,87665,1338918,3.5,Tansanee,14-Aug-10,Nickel,1,3.5,9.22E-08
90656,90656,1355226,3.5,Kohsoom,15-Dec-10,Nickel,1,3.5,9.22E-08
105752,105752,2188490,3.5,Kohsoom,27-Jun-13,Nickel,1,3.5,9.22E-08
42020,42020,605580,3.497,Chai,10-Oct-05,Nickel,1,3.497,9.21E-08
23765,23765,298458,3.49,Chai,19-Mar-03,Nickel,1,3.49,9.19E-08
23793,23793,299144,3.49,Chai,19-Mar-03,Nickel,1,3.49,9.19E-08
49465,49465,702305,3.483,Busarakhan,16-Jul-06,Nickel,1,3.483,9.18E-08
18488,18488,236415,3.48,Chai,31-Mar-02,Nickel,1,3.48,9.17E-08
18562,18562,238277,3.48,Somchair,20-Apr-02,Nickel,1,3.48,9.17E-08
108269,108269,2166481,3.48,Decha,21-Nov-13,Nickel,1,3.48,9.17E-08
32757,32757,510754,3.478,Kohsoom,27-Sep-04,Nickel,1,3.478,9.16E-08
37267,37267,590054,3.478,Boonsri,13-May-05,Nickel,1,3.478,9.16E-08
36816,36816,604948,3.473,Chai,11-Apr-05,Nickel,1,3.473,9.15E-08
29856,29856,512498,3.466,Chai,12-Apr-04,Nickel,1,3.466,9.13E-08
55019,55019,800229,3.459,Kohsoom,27-Jan-07,Nickel,1,3.459,9.11E-08
59194,59194,817649,3.446,Sakda,07-Jun-07,Nickel,1,3.446,9.08E-08
88975,88975,1325114,3.44,Boonsri,15-Oct-10,Nickel,1,3.44,9.06E-08
112423,112423,2566850,3.44,Decha,17-Jul-14,Nickel,1,3.44,9.06E-08
41674,41674,608919,3.436,Busarakhan,24-Sep-05,Nickel,1,3.436,9.05E-08
46818,46818,683528,3.425,Boonsri,27-Apr-06,Nickel,1,3.425,9.02E-08
89375,89375,1326556,3.425,Boonsri,21-Oct-10,Nickel,1,3.425,9.02E-08
30081,30081,520803,3.421,Sakda,23-Apr-04,Nickel,1,3.421,9.01E-08
62038,62038,805218,3.414,Chai,12-Sep-07,Nickel,1,3.414,8.99E-08
88989,88989,1325848,3.41,Boonsri,15-Oct-10,Nickel,1,3.41,8.98E-08
128353,128353,3302800,3.41,Sakda,03-Sep-16,Nickel,1,3.41,8.98E-08
23041,23041,303843,3.4,Kannika,24-Jan-03,Nickel,1,3.4,8.96E-08
33134,33134,501749,3.4,Boonsri,22-Oct-04,Nickel,1,3.4,8.96E-08
70432,70432,911733,3.4,Kannika,07-Sep-08,Nickel,1,3.4,8.96E-08
70558,70558,903849,3.4,Chai,11-Sep-08,Nickel,1,3.4,8.96E-08
71555,71555,905961,3.4,Somchair,19-Oct-08,Nickel,1,3.4,8.96E-08
93608,93608,1628720,3.4,Chai,18-Jun-11,Nickel,1,3.4,8.96E-08
42587,42587,608968,3.399,Busarakhan,23-Oct-05,Nickel,1,3.399,8.95E-08
39689,39689,606701,3.393,Chai,23-Jul-05,Nickel,1,3.393,8.94E-08
32497,32497,513870,3.39,Chai,09-Sep-04,Nickel,1,3.39,8.93E-08
42173,42173,615923,3.381,Kannika,14-Oct-05,Nickel,1,3.381,8.91E-08
24337,24337,299870,3.37,Chai,20-Apr-03,Nickel,1,3.37,8.88E-08
30742,30742,502616,3.359,Boonsri,11-Jun-04,Nickel,1,3.359,8.85E-08
36408,36408,589948,3.359,Boonsri,08-Apr-05,Nickel,1,3.359,8.85E-08
23884,23884,294151,3.35,Boonsri,20-Mar-03,Nickel,1,3.35,8.83E-08
28988,28988,519320,3.333,Kannika,19-Feb-04,Nickel,1,3.333,8.78E-08
18463,18463,235464,3.33,Chai,31-Mar-02,Nickel,1,3.33,8.77E-08
18088,18088,235434,3.31,Chai,16-Mar-02,Nickel,1,3.31,8.72E-08
39190,39190,613820,3.306,Kannika,08-Jul-05,Nickel,1,3.306,8.71E-08
29909,29909,514506,3.302,Somchair,16-Apr-04,Nickel,1,3.302,8.70E-08
50285,50285,700253,3.301,Chai,18-Aug-06,Nickel,1,3.301,8.70E-08
65517,65517,902208,3.3,Chai,18-Jan-08,Nickel,1,3.3,8.69E-08
92111,92111,1640040,3.3,Sakda,10-Mar-11,Nickel,1,3.3,8.69E-08
59094,59094,791237,3.291,Boonsri,07-Jun-07,Nickel,1,3.291,8.67E-08
18513,18513,237358,3.29,Chai,31-Mar-02,Nickel,1,3.29,8.67E-08
25121,25121,299298,3.29,Chai,25-May-03,Nickel,1,3.29,8.67E-08
64560,64560,815817,3.288,Kannika,13-Dec-07,Nickel,1,3.288,8.66E-08
35707,35707,613622,3.287,Kannika,11-Mar-05,Nickel,1,3.287,8.66E-08
88707,88707,1325086,3.2706,Boonsri,29-Sep-10,Nickel,1,3.2706,8.62E-08
24607,24607,304639,3.27,Sakda,26-Apr-03,Nickel,1,3.27,8.61E-08
45649,45649,684983,3.27,Boonsri,09-Mar-06,Nickel,1,3.27,8.61E-08
42378,42378,607023,3.264,Chai,20-Oct-05,Nickel,1,3.264,8.60E-08
39600,39600,603814,3.262,Chai,23-Jul-05,Nickel,1,3.262,8.59E-08
114653,114653,2567025,3.26,Decha,18-Oct-14,Nickel,1,3.26,8.59E-08
35818,35818,616505,3.253,Sakda,11-Mar-05,Nickel,1,3.253,8.57E-08
45765,45765,708067,3.235,Kannika,09-Mar-06,Nickel,1,3.235,8.52E-08
32523,32523,501637,3.218,Boonsri,10-Sep-04,Nickel,1,3.218,8.48E-08
35888,35888,618459,3.218,Sakda,11-Mar-05,Nickel,1,3.218,8.48E-08
129177,129177,3281693,3.216,Somchair,15-Oct-16,Nickel,1,3.216,8.47E-08
19372,19372,235588,3.21,Chai,12-Jun-02,Nickel,1,3.21,8.46E-08
33611,33611,511840,3.204,Chai,26-Nov-04,Nickel,1,3.204,8.44E-08
91702,91702,1613408,3.2,Boonsri,17-Feb-11,Nickel,1,3.2,8.43E-08
25005,25005,304330,3.19,Sakda,22-May-03,Nickel,1,3.19,8.40E-08
31081,31081,502651,3.19,Boonsri,25-Jun-04,Nickel,1,3.19,8.40E-08
51504,51504,700397,3.187,Chai,29-Sep-06,Nickel,1,3.187,8.40E-08
41912,41912,592312,3.184,Boonsri,02-Oct-05,Nickel,1,3.184,8.39E-08
54717,54717,804509,3.184,Chai,18-Jan-07,Nickel,1,3.184,8.39E-08
27058,27058,293256,3.18,Boonsri,09-Oct-03,Nickel,1,3.18,8.38E-08
27623,27623,299586,3.18,Chai,19-Nov-03,Nickel,1,3.18,8.38E-08
33375,33375,518895,3.177,Kannika,12-Nov-04,Nickel,1,3.177,8.37E-08
36453,36453,591595,3.176,Boonsri,08-Apr-05,Nickel,1,3.176,8.37E-08
29091,29091,522242,3.173,Sakda,19-Feb-04,Nickel,1,3.173,8.36E-08
33395,33395,520285,3.168,Kannika,12-Nov-04,Nickel,1,3.168,8.35E-08
32666,32666,501678,3.165,Boonsri,24-Sep-04,Nickel,1,3.165,8.34E-08
41228,41228,616812,3.165,Sakda,09-Sep-05,Nickel,1,3.165,8.34E-08
31555,31555,511647,3.162,Chai,18-Jul-04,Nickel,1,3.162,8.33E-08
23018,23018,303497,3.16,Kannika,24-Jan-03,Nickel,1,3.16,8.32E-08
45690,45690,686661,3.15,Boonsri,09-Mar-06,Nickel,1,3.15,8.30E-08
31232,31232,515391,3.145,Busarakhan,02-Jul-04,Nickel,1,3.145,8.29E-08
31646,31646,502733,3.141,Boonsri,23-Jul-04,Nickel,1,3.141,8.27E-08
36926,36926,604996,3.14,Chai,21-Apr-05,Nickel,1,3.14,8.27E-08
113102,113102,2561878,3.14,Boonsri,27-Aug-14,Nickel,1,3.14,8.27E-08
36960,36960,606478,3.13,Chai,21-Apr-05,Nickel,1,3.13,8.25E-08
129591,129591,3294368,3.127,Chai,11-Nov-16,Nickel,1,3.127,8.24E-08
53889,53889,699297,3.121,Chai,20-Dec-06,Nickel,1,3.121,8.22E-08
24312,24312,299204,3.12,Chai,20-Apr-03,Nickel,1,3.12,8.22E-08
33164,33164,502982,3.114,Boonsri,22-Oct-04,Nickel,1,3.114,8.20E-08
45801,45801,709090,3.105,Kannika,09-Mar-06,Nickel,1,3.105,8.18E-08
64714,64714,791701,3.102,Boonsri,20-Dec-07,Nickel,1,3.102,8.17E-08
27195,27195,298891,3.1,Chai,12-Oct-03,Nickel,1,3.1,8.17E-08
71954,71954,910925,3.1,Kannika,07-Nov-08,Nickel,1,3.1,8.17E-08
83480,83480,1328307,3.1,Achara,16-Jan-10,Nickel,1,3.1,8.17E-08
92383,92383,1616031,3.1,Somchair,26-Mar-11,Nickel,1,3.1,8.17E-08
103868,103868,2188269,3.1,Kohsoom,22-Feb-13,Nickel,1,3.1,8.17E-08
108316,108316,2188759,3.1,Kohsoom,21-Nov-13,Nickel,1,3.1,8.17E-08
114830,114830,2627751,3.1,Kohsoom,29-Oct-14,Nickel,1,3.1,8.17E-08
33427,33427,522495,3.099,Sakda,12-Nov-04,Nickel,1,3.099,8.16E-08
30150,30150,518705,3.09,Kannika,24-Apr-04,Nickel,1,3.09,8.14E-08
49871,49871,708350,3.076,Kannika,10-Aug-06,Nickel,1,3.076,8.10E-08
31675,31675,503874,3.064,Boonsri,23-Jul-04,Nickel,1,3.064,8.07E-08
55992,55992,801469,3.062,Chai,28-Feb-07,Nickel,1,3.062,8.07E-08
91762,91762,1615222,3.056,Boonsri,17-Feb-11,Nickel,1,3.056,8.05E-08
18291,18291,242702,3.05,Kannika,26-Mar-02,Nickel,1,3.05,8.03E-08
23529,23529,304918,3.05,Sakda,21-Feb-03,Nickel,1,3.05,8.03E-08
18994,18994,235529,3.04,Chai,11-May-02,Nickel,1,3.04,8.01E-08
39760,39760,607866,3.033,Somchair,24-Jul-05,Nickel,1,3.033,7.99E-08
28632,28632,521423,3.03,Sakda,29-Jan-04,Nickel,1,3.03,7.98E-08
61676,61676,801993,3.029,Chai,29-Aug-07,Nickel,1,3.029,7.98E-08
43952,43952,607169,3.014,Chai,16-Dec-05,Nickel,1,3.014,7.94E-08
55231,55231,813011,3.014,Kannika,08-Feb-07,Nickel,1,3.014,7.94E-08
25049,25049,305014,3.01,Sakda,22-May-03,Nickel,1,3.01,7.93E-08
27647,27647,300264,3.01,Chai,19-Nov-03,Nickel,1,3.01,7.93E-08
29882,29882,513612,3.009,Chai,12-Apr-04,Nickel,1,3.009,7.93E-08
50012,50012,711260,3.006,Sakda,10-Aug-06,Nickel,1,3.006,7.92E-08
441,441,2326,3,Boonsri,12-Mar-98,Nickel,1,3,7.90E-08
969,969,9889,3,Sakda,18-Apr-98,Nickel,1,3,7.90E-08
1618,1618,2851,3,Boonsri,11-Jul-98,Nickel,1,3,7.90E-08
2207,2207,2932,3,Boonsri,05-Sep-98,Nickel,1,3,7.90E-08
2447,2447,2609,3,Boonsri,03-Oct-98,Nickel,1,3,7.90E-08
2477,2477,2972,3,Boonsri,03-Oct-98,Nickel,1,3,7.90E-08
28526,28526,515166,3,Busarakhan,23-Jan-04,Nickel,1,3,7.90E-08
65355,65355,912316,3,Kannika,10-Jan-08,Nickel,1,3,7.90E-08
72089,72089,913703,3,Sakda,07-Nov-08,Nickel,1,3,7.90E-08
84083,84083,1326771,3,Somchair,14-Feb-10,Nickel,1,3,7.90E-08
85412,85412,1326865,3,Somchair,18-Apr-10,Nickel,1,3,7.90E-08
88807,88807,1327112,3,Somchair,30-Sep-10,Nickel,1,3,7.90E-08
91166,91166,1616898,3,Decha,21-Jan-11,Nickel,1,3,7.90E-08
92085,92085,1639178,3,Sakda,10-Mar-11,Nickel,1,3,7.90E-08
95587,95587,1613984,3,Boonsri,28-Sep-11,Nickel,1,3,7.90E-08
95621,95621,1614873,3,Boonsri,28-Sep-11,Nickel,1,3,7.90E-08
95655,95655,1615716,3,Boonsri,28-Sep-11,Nickel,1,3,7.90E-08
96166,96166,1614061,3,Boonsri,26-Oct-11,Nickel,1,3,7.90E-08
96772,96772,1614141,3,Boonsri,26-Nov-11,Nickel,1,3,7.90E-08
96803,96803,1614984,3,Boonsri,26-Nov-11,Nickel,1,3,7.90E-08
96834,96834,1615827,3,Boonsri,26-Nov-11,Nickel,1,3,7.90E-08
97282,97282,1614204,3,Boonsri,14-Dec-11,Nickel,1,3,7.90E-08
97316,97316,1615047,3,Boonsri,14-Dec-11,Nickel,1,3,7.90E-08
97350,97350,1615890,3,Boonsri,14-Dec-11,Nickel,1,3,7.90E-08
98751,98751,1967378,3,Decha,16-Mar-12,Nickel,1,3,7.90E-08
109353,109353,2627335,3,Kohsoom,23-Jan-14,Nickel,1,3,7.90E-08
34733,34733,593044,2.994,Boonsri,28-Jan-05,Nickel,1,2.994,7.89E-08
127038,127038,3294005,2.994,Chai,02-Jul-16,Nickel,1,2.994,7.89E-08
46192,46192,702125,2.993,Busarakhan,23-Mar-06,Nickel,1,2.993,7.88E-08
38426,38426,618599,2.991,Sakda,10-Jun-05,Nickel,1,2.991,7.88E-08
27004,27004,299529,2.99,Chai,08-Oct-03,Nickel,1,2.99,7.88E-08
32050,32050,522424,2.99,Sakda,19-Aug-04,Nickel,1,2.99,7.88E-08
125866,125866,3300393,2.99,Kannika,13-May-16,Nickel,1,2.99,7.88E-08
24583,24583,304300,2.98,Sakda,26-Apr-03,Nickel,1,2.98,7.85E-08
26889,26889,303738,2.957,Kannika,17-Sep-03,Nickel,1,2.957,7.79E-08
19420,19420,237484,2.95,Chai,12-Jun-02,Nickel,1,2.95,7.77E-08
27087,27087,293874,2.95,Boonsri,09-Oct-03,Nickel,1,2.95,7.77E-08
128323,128323,3302265,2.95,Sakda,03-Sep-16,Nickel,1,2.95,7.77E-08
29983,29983,513640,2.935,Chai,22-Apr-04,Nickel,1,2.935,7.73E-08
18339,18339,244090,2.93,Sakda,28-Mar-02,Nickel,1,2.93,7.72E-08
25549,25549,304004,2.93,Kannika,26-Jun-03,Nickel,1,2.93,7.72E-08
31788,31788,503908,2.93,Boonsri,13-Aug-04,Nickel,1,2.93,7.72E-08
50569,50569,698874,2.929,Chai,27-Aug-06,Nickel,1,2.929,7.72E-08
17947,17947,235410,2.92,Chai,18-Feb-02,Nickel,1,2.92,7.69E-08
43565,43565,607136,2.917,Chai,05-Dec-05,Nickel,1,2.917,7.68E-08
58912,58912,803320,2.912,Chai,31-May-07,Nickel,1,2.912,7.67E-08
70264,70264,913594,2.9,Sakda,06-Sep-08,Nickel,1,2.9,7.64E-08
70390,70390,910816,2.9,Kannika,07-Sep-08,Nickel,1,2.9,7.64E-08
86734,86734,1325588,2.9,Boonsri,23-Jun-10,Nickel,1,2.9,7.64E-08
88109,88109,1327063,2.9,Somchair,28-Aug-10,Nickel,1,2.9,7.64E-08
89452,89452,1327162,2.9,Somchair,29-Oct-10,Nickel,1,2.9,7.64E-08
91853,91853,1616932,2.9,Decha,19-Feb-11,Nickel,1,2.9,7.64E-08
92059,92059,1638316,2.9,Sakda,10-Mar-11,Nickel,1,2.9,7.64E-08
126335,126335,3293926,2.896,Chai,03-Jun-16,Nickel,1,2.896,7.63E-08
26940,26940,304783,2.894,Sakda,18-Sep-03,Nickel,1,2.894,7.62E-08
117361,117361,3385432,2.89,Decha,14-Feb-15,Nickel,1,2.89,7.61E-08
51465,51465,698984,2.889,Chai,29-Sep-06,Nickel,1,2.889,7.61E-08
59143,59143,816538,2.884,Sakda,07-Jun-07,Nickel,1,2.884,7.60E-08
29113,29113,511380,2.881,Chai,22-Feb-04,Nickel,1,2.881,7.59E-08
105447,105447,2166216,2.88,Decha,17-Jun-13,Nickel,1,2.88,7.59E-08
18364,18364,244793,2.87,Sakda,28-Mar-02,Nickel,1,2.87,7.56E-08
18685,18685,235502,2.86,Chai,25-Apr-02,Nickel,1,2.86,7.53E-08
53450,53450,709548,2.86,Kannika,07-Dec-06,Nickel,1,2.86,7.53E-08
23862,23862,293533,2.85,Boonsri,20-Mar-03,Nickel,1,2.85,7.51E-08
24878,24878,303623,2.85,Kannika,21-May-03,Nickel,1,2.85,7.51E-08
28474,28474,513429,2.85,Chai,22-Jan-04,Nickel,1,2.85,7.51E-08
31591,31591,513791,2.847,Chai,18-Jul-04,Nickel,1,2.847,7.50E-08
59551,59551,791303,2.845,Boonsri,21-Jun-07,Nickel,1,2.845,7.49E-08
31486,31486,511623,2.844,Chai,12-Jul-04,Nickel,1,2.844,7.49E-08
30368,30368,518732,2.841,Kannika,22-May-04,Nickel,1,2.841,7.48E-08
45099,45099,710961,2.833,Sakda,10-Feb-06,Nickel,1,2.833,7.46E-08
59960,59960,788429,2.83,Boonsri,05-Jul-07,Nickel,1,2.83,7.46E-08
32273,32273,519561,2.82,Kannika,03-Sep-04,Nickel,1,2.82,7.43E-08
107684,107684,2166435,2.82,Decha,19-Oct-13,Nickel,1,2.82,7.43E-08
46395,46395,685087,2.805,Boonsri,06-Apr-06,Nickel,1,2.805,7.39E-08
93466,93466,1616586,2.8,Busarakhan,27-May-11,Nickel,1,2.8,7.38E-08
94311,94311,1636887,2.8,Kannika,14-Jul-11,Nickel,1,2.8,7.38E-08
94335,94335,1637773,2.8,Kannika,14-Jul-11,Nickel,1,2.8,7.38E-08
36775,36775,603549,2.797,Chai,11-Apr-05,Nickel,1,2.797,7.37E-08
23639,23639,299778,2.79,Chai,28-Feb-03,Nickel,1,2.79,7.35E-08
29690,29690,510519,2.789,Kohsoom,28-Mar-04,Nickel,1,2.789,7.35E-08
30542,30542,502582,2.787,Boonsri,28-May-04,Nickel,1,2.787,7.34E-08
45174,45174,683329,2.785,Boonsri,24-Feb-06,Nickel,1,2.785,7.34E-08
61446,61446,790068,2.785,Boonsri,23-Aug-07,Nickel,1,2.785,7.34E-08
128383,128383,3303335,2.78,Sakda,03-Sep-16,Nickel,1,2.78,7.32E-08
128295,128295,3296489,2.77,Chai,03-Sep-16,Nickel,1,2.77,7.30E-08
23934,23934,304607,2.76,Sakda,20-Mar-03,Nickel,1,2.76,7.27E-08
33632,33632,513979,2.75,Chai,26-Nov-04,Nickel,1,2.75,7.24E-08
30106,30106,521539,2.739,Sakda,23-Apr-04,Nickel,1,2.739,7.22E-08
47429,47429,711097,2.727,Sakda,11-May-06,Nickel,1,2.727,7.18E-08
95081,95081,1613894,2.7211,Boonsri,18-Aug-11,Nickel,1,2.7211,7.17E-08
48514,48514,702250,2.716,Busarakhan,25-Jun-06,Nickel,1,2.716,7.16E-08
51336,51336,702411,2.716,Busarakhan,22-Sep-06,Nickel,1,2.716,7.16E-08
32347,32347,521725,2.71,Sakda,03-Sep-04,Nickel,1,2.71,7.14E-08
64254,64254,805472,2.709,Chai,30-Nov-07,Nickel,1,2.709,7.14E-08
27599,27599,298917,2.7,Chai,19-Nov-03,Nickel,1,2.7,7.11E-08
87824,87824,1351917,2.7,Sakda,14-Aug-10,Nickel,1,2.7,7.11E-08
93637,93637,1629779,2.7,Chai,18-Jun-11,Nickel,1,2.7,7.11E-08
102893,102893,2221922,2.7,Kohsoom,15-Dec-12,Nickel,1,2.7,7.11E-08
104802,104802,2188377,2.7,Kohsoom,19-Apr-13,Nickel,1,2.7,7.11E-08
129484,129484,3302354,2.7,Sakda,04-Nov-16,Nickel,1,2.7,7.11E-08
129513,129513,3302889,2.7,Sakda,04-Nov-16,Nickel,1,2.7,7.11E-08
33223,33223,510798,2.696,Kohsoom,24-Oct-04,Nickel,1,2.696,7.10E-08
32552,32552,502860,2.693,Boonsri,10-Sep-04,Nickel,1,2.693,7.09E-08
35070,35070,616463,2.691,Sakda,11-Feb-05,Nickel,1,2.691,7.09E-08
33405,33405,520997,2.682,Sakda,12-Nov-04,Nickel,1,2.682,7.07E-08
18413,18413,238247,2.68,Somchair,29-Mar-02,Nickel,1,2.68,7.06E-08
28009,28009,293389,2.67,Boonsri,04-Dec-03,Nickel,1,2.67,7.03E-08
28194,28194,294658,2.66,Boonsri,18-Dec-03,Nickel,1,2.66,7.01E-08
28446,28446,512276,2.66,Chai,22-Jan-04,Nickel,1,2.66,7.01E-08
124828,124828,3302530,2.66,Sakda,11-Mar-16,Nickel,1,2.66,7.01E-08
46317,46317,699902,2.655,Chai,29-Mar-06,Nickel,1,2.655,6.99E-08
22945,22945,300363,2.64,Somchair,24-Jan-03,Nickel,1,2.64,6.95E-08
